MLS No,Status,DOM,Address,Unit,City,Area,LP,SP,BT,SqFt,BR,Bth,PB,Gar,GarSp,YrBlt,Acres,Lot SqFt,HOA Fee,Freq,3rd Party Synd. Remarks,ADU Baths Full,ADU Baths Partial,ADU Bedrooms,ADU Building Type,ADU Description,ADU Kitchen,ADU Main Entry Floor,ADU Meter,ADU Occupied,ADU Rents For,ADU Sq. Ft.,ADU SqFt Source,ADU Y/N,Age,Agent Has Ownership,Agent Hit Count,Agent Related to Principal,Assessors Parcel No,Associated Document Count,Available to Show,Board ID,Branded Media Link,Branded Media Link 2,Builder/Architect,Buyer Agent DRE Num.,Buyer Broker DRE Number,Census Tract,City Transfer Tax,Class,Client Hit Count,Closing Date,Co Buy Agent DRE Num.,Co List Agent DRE Num.,Co-List Agent email,Co-List Agent Fax,Complex Name,Concessions at COE,Confidential Remarks,County,Cross Street,Cumulative DOM,Cumulative DOMLS,Days On MLS,Directions to Property,Disclosures Link,Dist/Nbrhood/Sub,Elementary School Distric,Entry Agent First Name,Entry Agent ID,Entry Agent Last Name,Entry Agent License ID,Expire Date,Filtered Address,FIPS Code,Fireplaces,Floor Unit is on,Foreclosure Status,Gate Code,General Date,Geocode Quality,High School District,HOA,HOA Management Companies,HOA Name,HOA Name (Other),HOA Phone,Homesnap Appt. Scheduling,Hotsheet Date,How Sold,Input Date,List $/SqFt,List Agent DRE Num.,List Date,Listing Agt email,Listing Agt Fax,Listing Broker DRE Number,Listing Service,Listing Type,Listing Visibility Type,Lockbox Location,Model,New Subdivision,Number of offers,Occpnt Req 24 Hr Notice,Occupant Name,Occupant Phone,Occupied By,Off Market Date,Old Complex,Old Concessions,Old Elem,Old High,Old HOA Name,Old Middle,Old MLS #,Old Subdivision,Original Price,Ownership Type,Pending Date,Pending Litigation,Percent Owner Occ,Photo Permission,Picture Count,Point of Sale Ordinance,Pool,Preferred Agent Fax,Previous Price,Price,Price Date,Price Per SQFT,Primary Showing Contact,Primary Showing Phone,Printed Neighborhood Rpt,Property ID,Public Remarks,Radar ID,Rooms Total,Sale $/SqFt,Sale COOP,Sale/Last List $,Sale/Original $,Sale/Rent,Sales Office Info Remarks,Showing Instruction,Showing Schedule Link,Sold Price Per SQFT,Source,Special Information,State,Status Date,Stories,Subdivision (Other),Subdivision Profile Rmks,Supra Box?,Tax ID,TIC % Owner Offered,Total # of Garage and Parking Spaces,Unbranded Media Link,Unbranded Media Link 2,Units in Complex,Update Date,VOW Address,VOW AVM,VOW Comment,VOW Include,WiFi Last,ZIDX Only House #,ZIDX Only Street Dir,ZIDX Only Street Name,Zip,Zoning
ML81937695,SLD,10,3084 Fireside Drive,,SAN JOSE,9999,"$1,300,000","$1,363,000",DE,1454.0,4.0,2.0,,,0.0,1957.0,0.185800,"8,095",,,,,,,,,,,,,,,,,66.0,,,,279-17-025,0,,Datashare MLSListings,,,,02052607,,,,RESIDENTIAL,,9/6/2023,,,jennifer@compass.com,,,,** Buyers got cold feet; home is back on the market ** Property has two APN's 279-17-038 and 279-17-025. Both will transfer. Call/Text Robert for more information: 408.313.8870. Disclosures: https://app.disclosures.io/link/3084-Fireside-Drive-0cfr3evc CAR Contract Preferred.,Santa Clara,Winchester Blvd.,10,10,10,,,,Campbell Unified School District,,,,,,3084 Fireside DR,6085.0,1.0,,,,8/20/2023,,Campbell Unified School District,No,,,,,,9/6/2023,Conventional,8/8/2023 12:31 PM,$894,01272788,8/8/2023,robert.gosalvez@compass.com,,,,Excl Right,Market Listing,,,,,,,,Vacant,8/20/2023,,,,,,,,,"$1,300,000",,8/20/2023,,,Public,27,,No,,,"$1,363,000",,$937.41,,,,81937695.0,"Discover this charming home on a spacious corner lot, positioned in a prime locale. The thoughtfully designed layout boasts abundant windows, infusing the interior w natural light & a warm, inviting ambiance. The kitchen showcases marble countertops, custom cabinetry & modern stainless-steel appliances. An adjoining breakfast bar & casual dining area connect to the outdoors via sliders. Relax in the living room, w fireplace & expansive slider, & enjoy the versatile family room, thoughtfully repurposed from the garage, which offers endless possibilities. 4 bedrooms include a primary suite w dual closets & stall shower. Step outside to an inspiring canvas. 2 spacious side yards enhance the corner lot, ready to be transformed into your oasis. A greenhouse beckons gardening enthusiasts, while ample storage keeps outdoor essentials organized. Conveniently central, w easy access to dining, shopping & major highways. Local schools: Castlemont Elementary, Monroe Middle, & Del Mar High.",,,$937,,,,For Sale,,,,$937.41,,,CA,9/6/2023,One Story,,,,,,,,,,9/8/2023,Yes,Yes,Yes,Yes,,,,,95128,R1-8
ML81936497,SLD,14,995 S Monroe Street,,SAN JOSE,9999,"$1,598,000","$1,550,000",DE,1430.0,3.0,2.0,,Y,2.0,1960.0,0.1924,"8,382",,,,,,,,,,,,,,,,,63.0,,,,279-06-013,0,,Datashare MLSListings,,,,02000021,,,,RESIDENTIAL,,9/8/2023,,,,,,,,Santa Clara,Williams Road,14,14,14,,,,Campbell Unified School District,,,,,,995 S Monroe ST,6085.0,,,,,8/11/2023,,Campbell Unified School District,No,,,,,,9/13/2023,Conventional,7/28/2023 5:45 AM,"$1,117",01819934,7/28/2023,noemi.ruelas@cbnorcal.com,,,,Excl Right,Market Listing,,,,,,,,Vacant,8/11/2023,,,,,,,,,"$1,598,000",,8/11/2023,,,Private,112,,No,,,"$1,550,000",,"$1,083.92",,,,81936497.0,"This beautiful classic and modern 3-bedrooms, 1.5 baths home with extra-large front and back yards is the perfect place to raise a family or peacefully retire in the center of Silicon Valley. The floor plan flows nicely with a beautiful fireplace and hardwood floors. Double pane windows in every room fill the home with beautiful light and fresh air. The classic kitchen has tile countertops and white cabinets ready to serve as-is or to be updated by new owners. The property is a corner lot with two separate entrances for easily adding an ADU. The large laundry area/mud room can serve as storage, artist, or playroom and it links the home and two over-sized car garages. There is also a separate entry for an RV or a basketball hoop. Freshly painted inside-out!",,,"$1,083",,,,For Sale,,,,"$1,083.92",,,CA,9/13/2023,One Story,,,,,,,,,,11/15/2023,Yes,Yes,Yes,Yes,,,,,95128,R1-8
ML81934684,SLD,22,1005 S Genevieve Lane,,SAN JOSE,9999,"$1,998,000","$2,215,000",DE,2000.0,4.0,4.0,,Y,2.0,1955.0,0.1949,"8,491",,,,,,,,,,,,,,,,,68.0,,,,279-11-013,0,,Datashare MLSListings,https://1005SGenevieveLn1802611.f8re.com/,,,01706653,,,Yes,RESIDENTIAL,,9/1/2023,,,,,,,"Please contact listing agent Michelle Min at (408) 313-5445 for offer. Please use CAR forms only. Offer to include buyer pre-approval, proof of funds, and signed disclosure package. 1 day deposit to Chicago Title. As- Is sale. Disclosure link: https://app.glide.com/share/18aftCkfhPYhxJM2q5pgRs/. Beautiful Virtual Tour Video link: https://1005SGenevieveLn1802611.f8re.com/. Thanks for showing.",Santa Clara,Williams,22,22,22,,,,Campbell Unified School District,,,,,,1005 S Genevieve LN,6085.0,,,,,8/3/2023,,Campbell Unified School District,No,,,,,,9/2/2023,Conventional,7/12/2023 4:00 AM,$999,00880559,7/12/2023,mmin@intero.com,,,Full Service,Excl Right,Market Listing,,,,,,,,Vacant,8/3/2023,,,,,,,,,"$1,998,000",,8/3/2023,,,Public,50,Yes,No,,,"$2,215,000",,"$1,107.50",,,,81934684.0,"Introducing an exquisite, newly remodeled home with thoughtfully designed floor plan and is situated on a large lot in a fantastic neighborhood. The property offers Three private suites, along with a bonus room and den, providing additional space for your work-from home needs. The Chef's kitchen is a standout, boasting a custom island, cabinetry, quartz countertops and brand-new stainless-steel appliances. Designer lighting creates an elegant ambiance. All bathrooms have been updated with new vanities and custom tile showers. The house is equipped with double-pane windows, a new furnace, and A/C for ultimate comfort. The private outdoor spaces, including a new plush lawn in the backyard and professionally landscaped grounds, enhance its curb appeal. Conveniently located near Santana Row and Downtown Campbell. Easy access to major freeways 880/280/85, this excellent location is just minutes away from parks, restaurants and valley Fair. This remarkable property is truly A Must-See!",,,"$1,107",,,,For Sale,,,,"$1,107.50",,,CA,9/2/2023,One Story,,,,,,,https://1005SGenevieveLn1802611mls.f8re.com/,,,9/3/2023,Yes,Yes,Yes,Yes,,,,,95128,R1
ML81939172,SLD,9,924 S Baywood Avenue,,SAN JOSE,9999,"$1,588,888","$1,600,000",DE,1635.0,3.0,1.0,1.0,Y,2.0,1954.0,0.1994,"8,687",,,,,,,,bonus room,,,,,,590,,Yes,69.0,,,,279-06-044,0,,Datashare MLSListings,https://vimeo.com/857645542?share=copy,,,01747549,,,Yes,RESIDENTIAL,,9/27/2023,,,,,,,"For questions, please contact Lin-Lin Tsou-Otani: 408-605-0114 | LinLin@TheRealExperts.com",Santa Clara,Neal Avenue,9,10,10,Home is located on East Side of S. Baywood Avenue,,,Campbell Unified School District,,,,,,924 S Baywood AVE,6085.0,2.0,,,,9/9/2023,,Campbell Unified School District,No,,,,,,10/2/2023,Conventional,8/30/2023 5:00 PM,$971,70010020.0,8/31/2023,LinLin@therealexperts.com,,,Full Service,Excl Right,Market Listing,,,,,,,,Vacant,9/9/2023,,,,,,,,,"$1,588,888",,9/9/2023,,,Public,52,Yes,No,,,"$1,600,000",,$978.59,Heidi Brehmer,408-372-8755,,81939172.0,"Welcome to 924 S. Baywood Ave, a charming single-story 3 bed,1.25 bath home with beautiful curb appeal, showcasing a lush front yard and a long paver driveway. Step inside to find a formal living room, boasting dual pane windows and a stone fireplace. Hardwood flooring flows throughout. A well-appointed kitchen features stone counters, ample cabinetry, and a decorative backsplash with tile accents, and stainless steel appliances. Adjacent to the kitchen, a large bonus area awaits, thoughtfully converted from an outdoor space into an indoor room, and includes a charming brick fireplace. Step out into the backyard where a generously sized deck awaits overlooking a grass area and ample garden space. The property also features a large two-car garage with a convenient permitted (per seller) 1/4 bath inside, providing extra convenience. Additionally, there is an unpermitted (per seller) large bonus space, offering further flexibility and potential. Ideally located near desirable Santana Row.",,,$978,,,,For Sale,,https://calendly.com/openhouseslinlin2/tour-request-924-s-baywood-ave-san-jose. Supra located at front step by Kitchen door.,,$978.59,,,CA,10/2/2023,One Story,,,,,,,,,,10/3/2023,Yes,Yes,Yes,Yes,,,,,95128,R1
ML81973077,SLD,3,871 S Clover Avenue,,SAN JOSE,9999,"$1,925,000","$2,100,000",DE,1772.0,3.0,2.0,,Y,2.0,1953.0,0.18,"7,841",,,,,,,,,,,,,,,,,71.0,,,,279-07-009,0,,Datashare MLSListings,,,,01911932,,,Yes,RESIDENTIAL,,8/5/2024,,,,,,,Seller will take preemptive offer. No show until open house on Saturday July 13th.,Santa Clara,Neal,3,3,3,,,,Campbell Unified School District,,,,,,871 S Clover AVE,6085.0,1.0,,,,7/15/2024,,Campbell Unified School District,No,,,,,,8/8/2024,Conventional,7/12/2024 2:44 PM,"$1,086",1399514.0,7/12/2024,manju@manjubhatia.com,,,,Excl Right,Market Listing,,,,,,,,Owner,7/15/2024,,,,,,,,,"$1,925,000",,7/15/2024,,,Public,42,,No,,,"$2,100,000",,"$1,185.10",,,,81973077.0,"Welcome to 871 S Clover Avenue, a beautifully updated home that combines modern amenities with timeless charm. Recently enhanced with a new roof, fresh landscaping, and a new fence, this property offers both style and functionality.As you approach the front door, you are greeted by an inviting open space perfect for living and dining. The kitchen seamlessly flows into a cozy family room, providing a warm and welcoming atmosphere. From here, you can enjoy a lovely view of the back garden, creating a perfect setting for family gatherings and relaxation.The home features three generously sized bedrooms, ensuring comfort and privacy for all family members. The primary bedroom is a true retreat, boasting custom cabinetry in the walk-in closet and elegant patio doors that open to the garden and hot tub. This serene outdoor space offers a perfect escape for relaxation and enjoyment. Conveniently located close to Highway 280, this home offers easy access to all the offerings of Santana Row. Whether youre in the mood for shopping, dining, or entertainment, everything you need is just a short drive away.Come and experience the perfect blend of comfort and elegance at 871 S Clover Avenue your ideal home awaits!",,,"$1,185",,,,For Sale,,Call First,,"$1,185.10",,,CA,8/8/2024,One Story,,,,,,,,,,8/9/2024,Yes,Yes,Yes,Yes,,,,,95128,R1-8
41041512,SLD,13,648 S Baywood Avenue,,SAN JOSE,9999,"$1,498,000","$1,400,000",DE,1213.0,3.0,2.0,0.0,Y,2.0,1953.0,0.180000,"7,904",,,"Jeannine Rinetti - 925-339-1306 - The perfect home and location is waiting for you!  Beautifully designed front landscaping will catch your eye as soon as you arrive.  Enter into the bright and light home with hardwood floors throughout.  Spacious galley kitchen with plenty of counter space and tons of storage, plus pantry.  Enjoy the additional 312 SqFt sunroom which can be used as a bonus room or office. Three very spacious bedrooms and two beautifully updated bathrooms.Your peaceful and private backyard offers fruit trees, planting areas, large storage shed, a huge side yard area and patio to entertain family and friends. Just minutes to Santa Row, parks, entertainment, shopping, dining, downtown Campbell and Valley Fair Mall. Easy FWY access for Silicon Valley.  This perfect pad has it all!",,,,,,,,,,,,,,70.0,,,,279-02-028,0,,BAY EAST,https://youtu.be/zkOudT2shho,,,02157416,2014153.0,,Yes,RESIDENTIAL,,12/1/2023,,,,,,," This is a probate sale but does not require court confirmation. Seller has full authority to accept offers.  Please include Probate Agreement Purchase Addendum with RPA. Please submit offers on Disclosures io.  Please text for appointment. House is vacant but please text to let me know if you are showing. Please lock all doors and turn off lights.  Sunroom is addition 312sqft and not included in total square footage. Buyer to verify total square footage. Buyer to verify school district, public records show Campbell Unified. Home has 2 full bathrooms, public records show 1.5.",Santa Clara,Moorpark Ave,13,23,23,Moorpark Ave to S Baywood,,Not Listed,Campbell Unified School District,,,,,,,6085.0,1.0,,,,11/2/2023,,Campbell Unified School District,No,,,,,,12/3/2023,Conventional,10/10/2023 12:28 PM,"$1,235",2096097.0,10/20/2023,,,01461822,Full Service,Excl Right,Market Listing,front door,,,2.0,No,,,Vacant,11/2/2023,,none,,,,,41041512,,"$1,498,000",,11/2/2023,,,,53,No,No,,"$1,498,000","$1,400,000",12/3/2023,"$1,154.16",Jeannine Rinetti,925-339-1306,Yes,,"The perfect home and location is waiting for you!  Beautifully designed front landscaping will catch your eye as soon as you arrive.  Enter into the bright and light home with hardwood floors throughout.  Spacious galley kitchen with plenty of counter space and tons of storage, plus pantry.  Enjoy the additional 312 SqFt sunroom which can be used as a bonus room or office. Three very spacious bedrooms and two beautifully updated bathrooms. Your peaceful and private backyard offers fruit trees, planting areas, large storage shed, a huge side yard area and patio to entertain family and friends.  Just minutes to Santa Row, parks, entertainment, shopping, dining, downtown Campbell and Valley Fair Mall. Easy FWY access for Silicon Valley.   This perfect pad has it all!",,5.0,"$1,154",LA & BA different company/franchise,93.0,93.0,For Sale,,Please text for appointment. House is vacant but please text to let me know if you are showing. Please lock all doors and turn off lights.,,"$1,154.16",Public Records,,CA,12/3/2023,One Story,,,Yes,279-02-028,,,,,,12/4/2023,Yes,Yes,Yes,Yes,,648.0,S,Baywood Avenue,95128,
ML81946831,SLD,6,2409 Quantico Court,,SAN JOSE,9999,"$1,888,888","$2,250,000",DE,2215.0,4.0,3.0,,Y,2.0,1962.0,0.22,"9,583",,,,,,,,,,,,,,,,,61.0,,,,282-09-017,0,,Datashare MLSListings,https://vimeo.com/880867604,,,01425626,,,Yes,RESIDENTIAL,,12/8/2023,,,,,,,"Listing broker has an ownership interest in the property. For offers: CAR forms preferred, lender letter, proof of funds and signed disclosure packet. For disclosures https://app.disclosures.io/link/2409-Quantico-Court-m9um7k13. Please do not disturb the owner. Contact Wendell Jones at 408-206-0621 for showings and/or questions. Please submit offers by 11/8 at 12 noon. Seller will consider any strong pre-emptive offers as well.",Santa Clara,Ginger Lane,6,7,7,,,,Campbell Unified School District,,,,,,2409 Quantico CT,6085.0,1.0,,,,11/9/2023,,Campbell Unified School District,No,,,,,,12/9/2023,Conventional,11/2/2023 5:00 PM,$852,1347352.0,11/3/2023,jasmin@rogainfinity.com,,,Full Service,,Market Listing,,,,,,,,Owner,11/9/2023,,,,,,,,,"$1,888,888",,11/9/2023,,,Public,43,,Private,,,"$2,250,000",,"$1,015.80",,408-206-0621,,81946831.0,"Come see this amazing Silicon Valley property! Sitting on a huge 9500+ sqft lot, this stunning beauty was freshly remodeled in 2022 and is nestled in a private cul de sac. This home features 4 bedrooms and 3 bathrooms including 2 primary bedrooms! The main bedroom includes a beautiful walk in closet as well as a large bathroom with custom walk-in shower and massive jacuzzi tub! The huge backyard features a pool with accompanying hot tub as well as numerous mature fruit trees. Perfect for entertaining! The upstairs rooms all include French doors that open up to a beautiful deck overlooking the spectacular pool. Too many features to list!!! Enjoy easy access to nearby Santana Row, Downtown Campbell, Pruneyard Shopping Center, the Los Gatos Creek Trail, VTA light rail and easy freeway access to Highways 280 and 880/17.",,,"$1,015",,,,For Sale,,Appointment only,,"$1,015.80",,,CA,12/8/2023,Two Story,,,,,,,,,,12/10/2023,Yes,Yes,Yes,Yes,,,,,95128,R1-8
ML81967889,SLD,4,951 S Genevieve Lane,,SAN JOSE,9999,"$1,889,000","$1,997,000",DE,1600.0,3.0,2.0,,Y,2.0,1954.0,0.18,"7,841",,,,,,,,,,,,,,,,,70.0,,,,279-05-022,0,,Datashare MLSListings,https://www.youtube.com/watch?v=Bs6Ih9EjKZg,,,02230800,,,Yes,RESIDENTIAL,,7/3/2024,,,,,,,"Open houses on Saturday & Sunday June 15-16, 2-4pm. Home is seller occupied but easy to schedule a showing. Offer Deadline is 6/18/24 by 2pm. Seller might consider a pre-emptive offer. Call Charm Hartland for appointment at 408-712-3932. Seller may require 1 month rent-back. The information contained herein includes but is not limited to square footage and lot size from 1 or more sources and has not been independently verified by the listing office or its agent. Buyers should conduct their own investigation regarding such information. Please use CAR forms. Offers must be submitted through Disclosures.io (Homelight), with Pre-Approval, POF, signed disclosures. EMD Due in 1 business day. Escrow opened with Chicago Title, Los Gatos. Thank you for showing! https://app.disclosures.io/link/951-South-Genevieve-Lane-kow95y61",Santa Clara,Williams,4,5,5,From Winchester take Williams Road east to Genevie,,,Campbell Unified School District,,,,,,951 S Genevieve LN,6085.0,,,,,6/11/2024,,Campbell Unified School District,No,,,,,,7/3/2024,Conventional,6/6/2024 5:00 PM,"$1,180",01216487,6/7/2024,charm@hartlandteam.com,,,Full Service,Excl Right,Market Listing,,,,,,,,Owner,6/11/2024,,,,,,,,,"$1,889,000",,6/11/2024,,,Public,51,,No,,,"$1,997,000",,"$1,248.13",Charm Hartland,408-712-3932,,81967889.0,"This impeccable home boasts gorgeous hardwood floors, loads of natural light, and a huge bay window in the living room offering a picturesque view of this Monroe neighborhood. Every detail has been carefully considered for comfort and convenience. The expansive formal living room and dining room feature recessed lighting and plenty of room for entertaining. A gas fireplace with custom fieldstone creates a cozy atmosphere. The gourmet kitchen with cherry cabinets, granite counters, top-of-the-line JennAir appliances, double-ovens, center island with gas cooktop, instant hot water, huge walk-in pantry, and elegant Crown moulding will impress the most discerning buyer. Bedrooms are bright with spacious closets. The primary bath is updated with double sinks, and granite-top vanity, while the second bath's stunning travertine stone shower adds a touch of opulence. Entire home has dual-paned windows to gaze outside to the meticulously landscaped yard. Paver pathways, patio, and a pergola with retractable cover offer a serene retreat. 2-car garage offers plenty of storage with covered breezeway to front door. Central A/C adds to your comfort. Just blocks from Santana Row, minutes to great schools, parks, Apple Campus, Valley Fair, easy access to Hwys 280/880. You will love this home!",,,"$1,248",,,,For Sale,,"Appointment Only,Call Listing Agent,Lockbox - Supra iBox Bluetooth LE",,"$1,248.13",,,CA,7/3/2024,One Story,,,,,,,,,,7/4/2024,Yes,Yes,Yes,Yes,,,,,95128,R1-8
ML81941398,SLD,4,921 Whitethorne Drive,,SAN JOSE,9999,"$1,295,000","$1,510,000",DE,1469.0,3.0,2.0,,Y,2.0,1956.0,0.185000,"8,058",,,,,,,,,,,,,,,,,67.0,,,,282-18-058,0,,Datashare MLSListings,,,,02160319,,,,RESIDENTIAL,,10/10/2023,,,,,,,"Please submit any offers by 12:00 noon on Wed, 9/13. For offers: CAR forms preferred, lender letter, proof of funds, buyer-signed disclosures, 3% EMD to be deposited within 1 business day. For disclosures: https://app.disclosures.io/link/921-Whitethorne-Drive-a8jzax4u. Buyer to verify public records to his/her satisfaction. Please contact Bryan Martin at (408) 892-7463 for access to show and with any questions. Looking forward to working with you and your buyers!",Santa Clara,Bascom Avenue,4,4,4,,,,Campbell Unified School District,,,,,,921 Whitethorne DR,6085.0,1.0,,,,9/13/2023,,Campbell Unified School District,No,,,,,,10/12/2023,Cash,9/9/2023 5:18 AM,$881,1972956.0,9/9/2023,Bryan@BryanMartinRealEstate.com,,,,Excl Right,Market Listing,,,,,,,,Vacant,9/13/2023,,,,,,,,,"$1,295,000",,9/13/2023,,,Public,44,,No,,,"$1,510,000",,"$1,027.91",Bryan Martin,408-892-7463,,81941398.0,"Welcome home! This wonderful property boasts a wonderful layout and numerous updates throughout! With fresh landscaping, paint, flooring, stove/hood, and fixtures, this home is move-in ready. Its private backyard hosts a variety of fruit trees and spacious area in which to unwind. Enjoy living right in the heart of Silicon Valley, nearby Santana Row, Downtown Campbell, the Los Gatos Creek Trail, VTA light rail, and incredible freeway access (Highways 880/17 and 280). Silicon Valley living at its best!",,,"$1,027",,,,For Sale,,,,"$1,027.91",,,CA,10/12/2023,One Story,,,,,,,,,,10/14/2023,Yes,Yes,Yes,Yes,,,,,95128,R1-5
ML81941316,SLD,5,982 S Clover Avenue,,SAN JOSE,9999,"$1,588,000","$1,668,924",DE,1838.0,3.0,1.0,1.0,Y,2.0,1953.0,0.180200,"7,849",,,,,,,,,,,,,,,,,70.0,,,,279-06-015,0,,Datashare MLSListings,https://youtu.be/0yD_hRlmaRM?si=lJ6lJ9jzXEe_gRpS,,,02007082,,,Yes,RESIDENTIAL,,10/13/2023,,,,,,,"Book showings via Calendly and go direct: https://calendly.com/dustinholdtrealtor/892-sclover-ave-san-jose Offer Due Date Wednesday 9/13 at 2PM. Offers to include Residential Purchase Agreement & Agency, Proof of Funds (recent statements with visible names), Pre-approval letter with immediate contact info, Signed Inspections & Disclosures, Agent AVID, EMD Deposit to be within 1 business day after Acceptance. Call or text Dustin Holdt 650-391-7799 with any questions. Disclosure URL: https://app.glide.com/share/7kiuECVhIUSJFvMLPKBPpT/",Santa Clara,Williams Road,5,5,5,,,,Campbell Unified School District,,,,,,982 S Clover AVE,6085.0,2.0,,,,9/13/2023,,Campbell Unified School District,No,,,,,,10/17/2023,Conventional,9/8/2023 8:39 AM,$863,2016798.0,9/8/2023,dustin@sereno.com,,,Full Service,Excl Right,Market Listing,,,,,,,,Call Agent,9/13/2023,,,,,,,,,"$1,588,000",,9/13/2023,,,Public,39,,No,,,"$1,668,924",,$908.01,See Remarks,,,81941316.0,"A completely remodeled, fully turnkey home in the heart of Silicon Valley nestled on a quiet, tree lined street. Chef's Kitchen with white shaker cabinets, contemporary pulls, stainless steel appliances, recessed lighting, stacked stone backsplash, breakfast bar, and a modern grey floor. Open floor plan with a spacious living room, dining room with an elegant chandelier, and large family room with a sliding door that opens up to the backyard. 2023 upgrades include new heating and air conditioning system, shaker style interior doors, modern block door casings and baseboards, black farmhouse style handles and hardware, water heater, interior paint, and carpet in the family room. Laundry room with shaker cabinets and recessed lighting. Expansive backyard with large lawn, 280 Sq/Ft recreation room with french doors, a paver patio for year round California living and plenty of space for a host of fun outdoor activities. A short drive to NVIDIA, Apple, Google and other tech campuses.",,,$908,,,,For Sale,,,,$908.01,,,CA,10/17/2023,One Story,,,,,,,,,,10/17/2023,Yes,Yes,Yes,Yes,,,,,95128,R1-8
ML81936784,SLD,39,971 Thornton Way,,SAN JOSE,9999,"$1,898,000","$1,770,000",DE,2100.0,4.0,2.0,1.0,,0.0,1946.0,0.219900,"9,580",,,,,,,,,,,,,,,,,77.0,,,,282-07-075,0,,Datashare MLSListings,http://www.971Thornton.com,,,2075846.0,,,,RESIDENTIAL,,10/17/2023,,,,,,,Vacant. Easy to Show. Book Showing Here: calendly.com/andysweat/971thorntonway. Contact Andy with any questions: 408-802-3540 | sweat.andy@gmail.com. Disclosures: app.disclosures.io/link/971-Thornton-Way-e3homjhr,Santa Clara,Maywood Ave,39,39,39,,,,Campbell Unified School District,,,,,,971 Thornton WAY,6085.0,2.0,,,,9/9/2023,,Campbell Unified School District,No,,,,,,10/17/2023,Conventional,8/1/2023 12:08 AM,$903,1974462.0,8/1/2023,sweat.andy@gmail.com,,,Full Service,Excl Right,Market Listing,,,,,,,,Vacant,9/9/2023,,,,,,,,,"$1,898,000",,9/9/2023,,,Public,58,,No,,,"$1,770,000",,$842.86,,408-802-3540,,81936784.0,"Stunning Home on a Large 9,500+SF Lot. Amazing Open Concept Layout w/High Ceilings, Sonance Invisible Speakers & Great Natural Light. Chef's Dream Kitchen w/Quartzite Waterfall Island, Inset Custom Cabinets & High-End Appliances: Thermador Smart Fridge w/Panel & Gas Oven Range w/Hood. Lovely Master Suite w/Walk-In Closet, Luxe Bathroom w/Double Sinks, Rainfall Shower & Soaking Tub. 3 Good Sized Guest Beds. Gorgeous Half-Bath. Solid White Oak Hardwood Floors. Central AC. NEST Thermostat. Audio/Networking Cabinet. Ultra Durable Windows w/Outdoor Motorized Shades. Luxury Brizo Fixtures. Recessed Lighting. Huge Backyard w/Deck, Hot Tub & Outdoor Sonance Speakers. An Abundance of Fruit Trees, including persimmon, apple & pomegranate. 3 Bonus Sheds for Storage or Home Office. Fantastic Location Near Amazing Restaurants, Shopping & Entertainment at Santana Row, Valley Fair Mall, Pruneyard & Willow Glen. Easy Commute Near Major Freeways. A Fantastic Turnkey Opportunity Awaits on Thornton Way.",,,$842,,,,For Sale,,,,$842.86,,,CA,10/17/2023,One Story,,,,,,,,,,10/18/2023,Yes,Yes,Yes,Yes,,,,,95128,R1-8
ML81939287,SLD,7,1135 S Genevieve Lane,,SAN JOSE,9999,"$2,598,000","$2,600,000",DE,3178.0,5.0,3.0,,Y,2.0,1964.0,0.197500,"8,602",,,,,,,,,,,,,,,,,59.0,,,,279-13-006,0,,Datashare MLSListings,https://youtu.be/7FBqXI11ebo,,,1749045.0,,,Yes,RESIDENTIAL,,10/4/2023,,,,,,,Gorgeous home! Please call/text Carolyn at 408-502-1604 to schedule a private time to see the home. Please allow 1-hour advance notice. Garage conversion into game room/home office has wood flooring. Room for 3 cars in driveway.,Santa Clara,Westfield/Clifto,7,8,8,"From Hamilton, head north on Central to Westfield,",,,Campbell Unified School District,,,,,,1135 S Genevieve LN,6085.0,2.0,,,,9/1/2023,,Campbell Unified School District,No,,,,,,10/4/2023,Conventional,8/24/2023 5:00 PM,$817,1836695.0,8/25/2023,carolyn.bird@cbnorcal.com,,,,Excl Right,Market Listing,,,,,,,,Vacant,9/1/2023,,,,,,,,,"$2,598,000",,9/1/2023,,,Public,67,,No,,,"$2,600,000",,$818.12,Carolyn Bird,408-502-1604,,81939287.0,"This stately Colonial in the tree-lined neighborhood of Hamann Park will wow you with its modern updates and abundant outdoor space. Over $170K in renovations in 2020-2023 include a professionally landscaped backyard with travertine decking and patios for alfresco dining/entertaining, gardens, fruit trees and play area. A remodeled garage-turned-game room is an additional designated fun zone. The light-filled floor plan features formal living and dining rooms, an open-concept chef's kitchen, hardwood floors, spacious family room, two fireplaces and multiple work from home options. All new sleek, modern baths boast quartz slabs and gleaming subway and porcelain tile. Owners suite with a private balcony. First-floor ensuite ideal for guests. Minutes to downtown Campbell and Santana Row. Easy commute to area tech centers & SJ International Airport. This is one very loved, legacy home, lived in for many years by a prominent San Jose educator and just two other families - an absolute gem!",,,$818,,,,For Sale,,Please call/text Carolyn at 408-502-1604 to schedule a private showing.,,$818.12,,,CA,10/4/2023,Two Story,,,,,,,https://vimeo.com/857662212,,,10/5/2023,Yes,Yes,Yes,Yes,,,,,95128,R1-8
