MLS No,Status,DOM,Address,Unit,City,Area,LP,SP,BT,SqFt,BR,Bth,PB,Gar,GarSp,YrBlt,Acres,Lot SqFt,HOA Fee,Freq,3rd Party Synd. Remarks,ADU Baths Full,ADU Baths Partial,ADU Bedrooms,ADU Building Type,ADU Description,ADU Kitchen,ADU Main Entry Floor,ADU Meter,ADU Occupied,ADU Rents For,ADU Sq. Ft.,ADU SqFt Source,ADU Y/N,Age,Agent Has Ownership,Agent Hit Count,Agent Related to Principal,Assessors Parcel No,Associated Document Count,Available to Show,Board ID,Branded Media Link,Branded Media Link 2,Builder/Architect,Buyer Agent DRE Num.,Buyer Broker DRE Number,Census Tract,City Transfer Tax,Class,Client Hit Count,Closing Date,Co Buy Agent DRE Num.,Co List Agent DRE Num.,Co-List Agent email,Co-List Agent Fax,Complex Name,Concessions at COE,Confidential Remarks,County,Cross Street,Cumulative DOM,Cumulative DOMLS,Days On MLS,Directions to Property,Disclosures Link,Dist/Nbrhood/Sub,Elementary School Distric,Entry Agent First Name,Entry Agent ID,Entry Agent Last Name,Entry Agent License ID,Expire Date,Filtered Address,FIPS Code,Fireplaces,Floor Unit is on,Foreclosure Status,Gate Code,General Date,Geocode Quality,High School District,HOA,HOA Management Companies,HOA Name,HOA Name (Other),HOA Phone,Homesnap Appt. Scheduling,Hotsheet Date,How Sold,Input Date,List $/SqFt,List Agent DRE Num.,List Date,Listing Agt email,Listing Agt Fax,Listing Broker DRE Number,Listing Service,Listing Type,Listing Visibility Type,Lockbox Location,Model,New Subdivision,Number of offers,Occpnt Req 24 Hr Notice,Occupant Name,Occupant Phone,Occupied By,Off Market Date,Old Complex,Old Concessions,Old Elem,Old High,Old HOA Name,Old Middle,Old MLS #,Old Subdivision,Original Price,Ownership Type,Pending Date,Pending Litigation,Percent Owner Occ,Photo Permission,Picture Count,Point of Sale Ordinance,Pool,Preferred Agent Fax,Previous Price,Price,Price Date,Price Per SQFT,Primary Showing Contact,Primary Showing Phone,Printed Neighborhood Rpt,Property ID,Public Remarks,Radar ID,Rooms Total,Sale $/SqFt,Sale COOP,Sale/Last List $,Sale/Original $,Sale/Rent,Sales Office Info Remarks,Showing Instruction,Showing Schedule Link,Sold Price Per SQFT,Source,Special Information,State,Status Date,Stories,Subdivision (Other),Subdivision Profile Rmks,Supra Box?,Tax ID,TIC % Owner Offered,Total # of Garage and Parking Spaces,Unbranded Media Link,Unbranded Media Link 2,Units in Complex,Update Date,VOW Address,VOW AVM,VOW Comment,VOW Include,WiFi Last,ZIDX Only House #,ZIDX Only Street Dir,ZIDX Only Street Name,Zip,Zoning
ML81923829,SLD,16,2162 Coastland Avenue,,SAN JOSE,9999,"$2,049,000","$2,100,000",DE,2257.0,4.0,3.0,,Y,2.0,2004.0,0.1127,"4,908",300,S,,,,,,,,,,,,,,,19.0,,,,439-26-068,0,,Datashare MLSListings,https://www.tourfactory.com/3067924,,,01911643,,,Yes,RESIDENTIAL,,5/19/2023,,,,,,,"Wonderful home, easy to show. Backyard does have pool so agents please advise clients seller does have pool fence but is not up around the pool. Call pr text Noelle for any questions 408-833-9499. Washer/dryer, Redhead safe in garage, and pool fence shall remain with property when sold. HOA is to maintain private road. Call Noelle for offer instructions.",Santa Clara,Malone/Curtner,16,16,16,,,,San Jose Unified,,,,,,2162 Coastland AVE,6085.0,1.0,,,,4/22/2023,,San Jose Unified,Yes,,,Coastland Villa's,408-802-8003,,5/23/2023,Conventional,4/6/2023 6:15 AM,$907,01452790,4/6/2023,noelle.goubeaux@cbnorcal.com,,,Full Service,Excl Right,Market Listing,,,,,,,,Call Agent,4/22/2023,,,,,,,,,"$2,049,000",,4/22/2023,,,Public,19,,Private,,,"$2,100,000",,$930.44,Noelle,408-833-9499,,81923829.0,"OH SAT/ Sun 2-4 Beautifully landscaped 2004 home in one of the most prized neighborhoods of Willow Glen*This spacious 4 bd 3 ba home has wonderful layout*Double front doors open to large foyer open dining & living area*Pass through fireplace connects thru living & family room*Eat in kitchen w/ large island, custom cabinetry, granite countertops, & SS appliances*Downstairs bd adjoins full bath is perfect for guests or additional primary bd*Indoor laundry just off garage has sizable cabinetry & wash basin*Beautiful wood staircase leads to additional bedrooms including well appointed primary bedroom*Primary includes, hardwood flooring, electric shades, & walk in closet*Primary bath has dual vanity, jetted tub an oversized stall shower complete with multiple spray shower system*Gorgeous entertaining yard with plunge pool, water feature, & outdoor ktichen bbq & fridge* Quick stroll to shopping, Starbucks, central location to fwys*Tons of storage space in garage*BOOKSIN Elementary*",,,$930,,,,For Sale,,Lockbox is on hose spigot on side of house by garage.,,$930.44,,,CA,5/23/2023,Two Story,,,,,,,https://www.tourfactory.com/idxr3067924,,,5/24/2023,Yes,Yes,Yes,Yes,,,,,95125,R1
ML81937263,SLD,11,1983 Jonathan Avenue,,SAN JOSE,9999,"$1,498,888","$1,600,000",DE,988.0,2.0,1.0,,Y,1.0,1948.0,0.115400,"5,026",,,,,,,,,,,,,,,,,75.0,,,,439-19-030,0,,Datashare MLSListings,https://www.tourfactory.com/3096219,,,01338500,,,Yes,RESIDENTIAL,,9/8/2023,,,,,,,"Property is vacant, but easy to show.",Santa Clara,Malone Rd.,11,11,11,,,,San Jose Unified,,,,,,1983 Jonathan AVE,6085.0,1.0,,,,8/15/2023,,San Jose Unified,No,,,,,,9/9/2023,Conventional,8/4/2023 3:41 AM,"$1,517",00613226,8/4/2023,don@perryadvantage.com,,,Full Service,,Market Listing,,,,,,,,Owner,8/15/2023,,,,,,,,,"$1,498,888",,8/15/2023,,,Public,22,,Private,,,"$1,600,000",,"$1,619.43",,408-375-0607,,81937263.0,"Impeccable, single level, Willow Glen Jewel. Located on a coveted, tree lined street, blocks from Lincoln Avenue, light, bright, and completely remodeled. This classic ranch house lives large with an open floor-plan, turnkey & ready to call home. Enjoy a new chefs kitchen, windows, doors, luxury vinyl plank flooring, a new bath , HVAC & more. Every inch is lovingly re-created for an embracing environment that youll feel the moment you walk in. A peaceful sanctuary space lives both inside & outside. Private backyard resort hosts a sparkling pool surrounded by Italian hardwood decking. Enjoy full sun all day or shade in the covered arbor. Ideal for peaceful, relaxation, or a place to host a great party & barBQ. The garage is used as a gym, can easily be converted. Exceptional curb appeal, thoughtful, landscaping & detail. Located blocks from River Glen Park. Easy commute to Silicon Valleys hi tech workplaces, S.J airport & hwys 85, 17, 280. See this home first!",,,"$1,619",,,,For Sale,,Call Agent with any questions,,"$1,619.43",,,CA,9/8/2023,One Story,,,,,,,,,,9/10/2023,Yes,Yes,Yes,Yes,,,,,95125,R1-8
ML81933000,SLD,64,1012 Pine Avenue,,SAN JOSE,9999,"$1,500,000","$1,500,000",DE,1897.0,4.0,2.0,,Y,1.0,1925.0,0.1116,"4,860",,,,,,,,,,,,,,,,,98.0,,,,439-13-022,0,,Datashare MLSListings,https://1012PineAvenue1802275.f8re.com/,,,01869087,,,Yes,RESIDENTIAL,,9/20/2023,,,,,,,"Seller occupied. Please schedule showings during day while she's at work, or weekends. New price reflects seller's motivation to price in repairs. LA away from phone & email from 8/16-23. For questions, please reach out to Susan Kuramoto - 408.316.0278 or susan@remilestone.com. Submit all offers thru disclosures.io",Santa Clara,Glen Una Ave,64,64,64,,,,San Jose Unified,,,,,,1012 Pine AVE,6085.0,1.0,,,,8/26/2023,,San Jose Unified,No,,,,,,9/20/2023,Conventional,6/23/2023 8:52 AM,$790,1373033.0,6/23/2023,linda@remilestone.com,,,Full Service,Excl Right,Market Listing,,,,,,,,Owner,8/26/2023,,,,,,,,,"$1,800,000",,8/26/2023,,,Public,78,,No,,,"$1,500,000",,$790.72,,,,81933000.0,"Willow Glen classic home, just 1/2 mile to downtown Willow Glen shops & restaurants. Discover the lifestyle of living in a historic home, with updated kitchen & bathrooms to merge the best of the historic with contemporary. Vaulted wood-lined ceiling in living room with gas-burning fireplace & hardwood floors. Brand new Anderson windows. Spacious owner's suite with updated bath, and two closets. 2nd bedroom wing with 3 remaining bedrooms is conveniently designed for proximity yet privacy from the owner's suite. Private backyard has flagstone patio for low water consumption. Mature redwood trees provide natural shade and cooling. Kitchen features cherry cabinets, granite counters, stainless steel appliances, as well as eat-in kitchen area. Adjacent dining room perfect for entertaining. Wonderful home for entertaining, and living the Willow Glen lifestyle. Close to park, easy access to freeways. This home has it all - comfort - style - liveabliity. This is Willow Glen!",,,$790,,,,For Sale,,,,$790.72,,,CA,9/20/2023,One Story,,,,,,,https://1012PineAvenue1802275mls.f8re.com/,,,9/22/2023,Yes,Yes,Yes,Yes,,,,,95125,R1
ML81969219,SLD,9,1598 Lincoln Avenue,,SAN JOSE,9999,"$1,550,000","$1,300,000",DE,1713.0,3.0,2.0,,Y,2.0,1915.0,0.110000,"4,792",,,,,,,,,,,,,,,,,109.0,,,,429-23-072,0,,Datashare MLSListings,,,,01229797,,,,RESIDENTIAL,,8/12/2024,,,,,,,"Go direct and show* Please contact showing agent, Michelle Ford for information at (408) 781 4568* Lock Box on front door, Combo 6730 Buyer to verify parcels (two separate parcels included with the sale APN's 429-23-072 & 429-23-012) Property to be Sold AS-IS Previous contract fell through due to Buyer Failed to Perform",Santa Clara,Willow Glen Way,9,10,10,"280 South*Exit Bird Avenue, turn right* Right at W",,,San Jose Unified,,,,,,1598 Lincoln AVE,6085.0,1.0,,,,7/17/2024,,San Jose Unified,No,,,,,,8/14/2024,,6/12/2024 5:00 PM,$904,1268658.0,6/13/2024,mford@westernpropertygroup.com,,,Full Service,Excl Right,Market Listing,,,,,,,,Vacant,7/17/2024,,,,,,,,,"$1,550,000",,7/17/2024,,,Public,27,,No,,,"$1,300,000",,$758.90,Michelle Ford,408-781-4568,,81969219.0,"With its rich history and unparalleled charm, this 1915 home in Willow Glen is more than just a house it's an opportunity to own a piece of the past while creating a future filled with memories. Located on an oversized lot and in the heart of Willow Glen, this timeless treasure awaits your creative mind for a re build or update. Enter into the great room of the home with a large family room and dining area in the family room. Kitchen includes small breakfast bar with a separate eat-in area. Three bedrooms on the first floor and two bathrooms, separate loft area or potential fourth bedroom upstairs. Full basement and two car garage. This historical home is a charmer with much potential, you won't want to miss...",,,$758,,,,For Sale,,"Go Directly,Leave Card,Lockbox Location - See Remarks",,$758.90,,,CA,8/13/2024,Two Story,,,,,,,,,,8/14/2024,Yes,Yes,Yes,Yes,,,,,95125,R2
ML81945677,SLD,15,2081 Ardis Drive,,SAN JOSE,9999,"$1,398,800","$1,428,000",DE,891.0,2.0,2.0,,Y,1.0,1950.0,0.124300,"5,414",,,,,,,,,,,,,,,,,73.0,,,,439-26-034,0,,Datashare MLSListings,http://www.2081ardisdrive.com,,,01473188,,,Yes,RESIDENTIAL,,12/15/2023,,,,,,,Please lock the house and leave the lights ON when you leave. Thanks! Call listing agent with any questions. Chris Knox - 408-205-3599.,Santa Clara,Coastland,15,15,15,,,,San Jose Unified,,,,,,2081 Ardis DR,6085.0,,,,,11/4/2023,,San Jose Unified,No,,,,,,12/17/2023,Conventional,10/20/2023 3:03 AM,"$1,569",1179818.0,10/20/2023,chris@knoxteam.com,,,Full Service,Excl Right,Market Listing,,,,,,,,Vacant,11/4/2023,,,,,,,,,"$1,498,800",,11/4/2023,,,Public,35,,No,,,"$1,428,000",,"$1,602.69",,,,81945677.0,"Experience refined Willow Glen living! 2081 Ardis Drive is a ranch-style masterpiece that exudes sophistication. The heart of the home, the great room kitchen has been beautifully transformed, spotlighting a Wolf Range and hood, stainless-steel appliances, quartz counters, white shaker cabinetry and breakfast bar. Plank wood floors and recessed lighting lend a sophisticated ambience. The gorgeously remodeled bathrooms offer meticulously curated details including luxurious porcelain tile, Grohe and Kohler fixtures. With a comprehensive upgrade list that includes a 200 amp panel, EV plug, efficient heat pump HVAC, upgraded electrical and plumbing, new roof, dual pane windows - this home is ready for the modern buyer. Enjoy thoughtful touches from the Dutch front door to the revamped garage with skylights and epoxy floor. Outdoors, a generous yard beckons. Located on a peaceful tree-lined street. Booksin Elementary. This is the epitome of Willow Glen allure, don't miss this amazing home!",,,"$1,602",,,,For Sale,,,,"$1,602.69",,,CA,12/17/2023,One Story,,,,,,,http://www.2081ardisdrive.com/mls/118685406,,,12/18/2023,Yes,Yes,Yes,Yes,,,,,95125,R1-8
ML81967879,SLD,2,2065 Coastland Avenue,,SAN JOSE,9999,"$1,380,000","$1,350,000",DE,891.0,3.0,1.0,,,0.0,1950.0,0.122800,"5,350",,,,,,,,,,,,,,,,,74.0,,,,439-18-013,0,,Datashare MLSListings,,,,01470042,,,Yes,RESIDENTIAL,,6/27/2024,,,zaid@re38.com,,,,"Please use CAR Contracts; Escrow is with Stewart Title, Gina Gemma 408-954-6010 ggemma@stewart.com, escrow #2289233. Please have disclosures reviewed and proof of downpayment and loan approval with your offer. Thank you Kit @ 408-398-1951",Santa Clara,Malone,2,3,3,,,,San Jose Unified,,,,,,2065 Coastland AVE,6085.0,,,,,6/2/2024,,San Jose Unified,No,,,,,,6/27/2024,Conventional,5/30/2024 5:00 PM,"$1,548",00493497,5/31/2024,tack27@gmail.com,,,,Excl Right,Market Listing,,,,,,,,Vacant,6/2/2024,,,,,,,,,"$1,380,000",,6/2/2024,,,Public,25,,No,,,"$1,350,000",,"$1,515.15",,,,81967879.0,"This charming property offers exceptional value in Willow Glen's current market. Situated in a beautiful neighborhood with a fantastic location, the home has been upgraded with new flooring, kitchen appliances, and a bathroom vanity. While it's compact, the space is cozy and awaits the personal touch of its new owner. Relax on the lovely front porch and enjoy the summer breeze. Please note that the garage was converted into a 3rd bedroom by the seller's father, and the existence of permits for this conversion is uncertain. Buyers are advised to independently verify all property information. The seller has conducted a home inspection, roof inspection, and pest inspection, with many items from the pest report already addressed during the home's cleanup. The backyard includes an older shed that could be renovated for additional storage. Inside, the utility room is spacious, featuring a wash tub and gas hookup. The home is equipped with a Forced Air furnace and has been freshly painted with updated lighting throughout. Everything you need is just five minutes away, the park, elementary school, Jr High and High school. Yard has many fruit trees, fig, peach and tangerine.",,,"$1,515",,,,For Sale,,"Go Directly,Lockbox - Supra iBox Bluetooth LE",,"$1,515.15",,,CA,6/27/2024,One Story,,,,,,,,,,6/28/2024,Yes,Yes,Yes,Yes,,,,,95125,R1-8
ML81962692,SLD,48,945 Curtner Avenue,,SAN JOSE,9999,"$1,498,000","$1,525,000",DE,1629.0,3.0,2.0,,Y,1.0,1959.0,0.116400,"5,069",,,,,,,,,,,,,,,,,65.0,,,,439-17-144,0,,Datashare MLSListings,https://media.showingtimeplus.com/sites/dxjnqkq/branded,,,01236885,,,,RESIDENTIAL,,6/27/2024,,,,,,,"Vacant, go direct! Offers reviewed as the come. For any questions please call Patrick Smith at 415.509.3350. Link for disclosures: https://app.disclosures.io/link/945-Curtner-Avenue-xweuiyep",Santa Clara,Lincoln Avenue,48,48,48,,,,San Jose Unified,,,,,,945 Curtner AVE,6085.0,,,,,6/10/2024,,San Jose Unified,No,,,,,,7/5/2024,Conventional,4/23/2024 9:08 AM,$919,02050194,4/23/2024,patrick.smith@compass.com,,,,Excl Right,Market Listing,,,,,,,,Vacant,6/10/2024,,,,,,,,,"$1,598,000",,6/10/2024,,,Public,60,,No,,,"$1,525,000",,$936.16,,,,81962692.0,"An amazing opportunity to live the highly sought after Willow Glen neighborhood! This gorgeous home boasts 3 beds & 2 baths after an extremely thoughtful & permitted 734 sq. ft. addition. The addition includes another living room adjacent to the kitchen dining area along with a brand new tranquil primary en-suite bedroom in the rear of the home. Newly added central heating & AC, recessed lighting throughout the home and smart appliances. This home becomes your own private oasis whether you're inside utilizing the newly remodeled kitchen with a brand new refrigerator & painted cabinets, the energy efficient dual-pane windows throughout the home or you simply are enjoying the gorgeous backyard. Meticulously updated including existing bathroom as well as sanded & refinished walls, ceilings & floors. The backyard is perfect for entertaining, and your guests will have parking with the expanded parking pad in front of your private 1-car garage. Amazing proximity to local restaurants, shopping & a movie theater in Willow Glen Plaza & Lincoln Ave. You'll never get bored in this neighborhood. Don't miss this opportunity for a truly turn-key ready home!",,,$936,,,,For Sale,,"Go Directly,Lockbox - Supra iBox Bluetooth LE,See Remarks",,$936.16,,,CA,7/5/2024,One Story,,,,,,,https://media.showingtimeplus.com/sites/dxjnqkq/unbranded,,,7/5/2024,Yes,Yes,Yes,Yes,,,,,95125,R1-8
ML81957083,SLD,13,1874 Kirkland Avenue,,SAN JOSE,9999,"$2,399,000","$2,550,000",DE,2248.0,4.0,4.0,1.0,Y,1.0,1950.0,0.110000,"4,792",,,,,,,,,,,,,,,,,74.0,,,,439-24-083,0,,Datashare MLSListings,,,,2044861.0,,,,RESIDENTIAL,,6/24/2024,,,,,,,"Easy to show GO Direct and leave business card. Download disclosure package and submit offers ONLY via Homelight Listing Management: https://app.disclosures.io/link/1874-Kirkland-Avenue-f5ykvur7 Full Disclosure package will be available shortly. Submit offers on CAR Form, Proof of Funds, Pre Approval and signed Receipt for Disclosures or email listing agent chamayne.marciel@compass.com Escrow opened with First American Los Altos (Kathy Harris). Buyer to verify square footage and school information.",Santa Clara,Pine,13,14,14,,,,San Jose Unified,,,,,,1874 Kirkland AVE,6085.0,,,,,5/28/2024,,San Jose Unified,No,,,,,,6/24/2024,Conventional,5/14/2024 5:00 PM,"$1,067",2104764,5/15/2024,chamayne.marciel@compass.com,,,,Excl Right,Market Listing,,,,,,,,Vacant,5/28/2024,,,,,,,,,"$2,399,000",,5/28/2024,,,Public,36,,,,,"$2,550,000",,"$1,134.34",Cha Mayne Marciel,408-464-3339,,81957083.0,"Home completely and extensively remodeled, square footage added. All of the electrical, mechanical and plumbing are brand new. Two separate tankless water heaters, one for each level. Landscaped front and back, automated sprinkler systems, fresh sod and Brazilian IPE wood decks in the backyard. New Wayne Dalton roll up garage door with a Lift Master motor, 3 year warranty. The interior of the home provides 9 foot ceilings, walk in pantry, separate indoor laundry room, motorized skylights in the upper bathrooms, radiant floor heat for all en-suites, Anderson 100 windows and sliders, quartz countertops and porcelain tile throughout, custom cabinetry, GE Monogram column Freezer and Refrigerator, GE Monogram double oven and 6 burner gas cooktop. Sharp drawer microwave, Bosch Dishwasher and Zephyr wine fridge. New gas fireplace, CAT6 wiring in all bedrooms, office & living room area. Parma 3/4 engineered wood floor throughout. New EL & EL 8 foot, solid core interior doors throughout. Recessed lighting throughout. All new HVAC, with a split system, Bryant heating and cooling units with a 10 yr warranty. The new roof (combination of asphalt layer and comp shingles) has a 20 yr warranty. Andersen windows and sliders have a 10 yr warranty. All transferable to the new owner.",,,"$1,134",,,,For Sale,,"Go Directly,Lockbox - Supra iBox Bluetooth LE",,"$1,134.34",,,CA,6/24/2024,Two Story,,,,,,,,,,6/25/2024,Yes,Yes,Yes,Yes,,,,,95125,R1-8
ML81939523,SLD,13,1970 Glen Una Avenue,,SAN JOSE,9999,"$1,799,000","$1,980,000",DE,1510.0,3.0,2.0,,Y,2.0,1939.0,0.125600,"5,469",,,,,,,,,,,,,,,,,84.0,,,,439-19-080,0,,Datashare MLSListings,www.1970GlenUna.com,,,1469372.0,,,Yes,RESIDENTIAL,,10/3/2023,,,,,,,"OFFERS DUE BY 12 NOON ON WEDNESDAY 8/30/2023. Please call or text Sean at (408) 314-6782 to show. Offers to be submitted on CAR contract and include pre-approval letter, POF and signed disclosures. Please be sure to follow the offer instructions in the disclosure package. Detached garage with plenty of storage and finished interior. Turf lawn and stamped concrete patio in the backyard. Wonderful friendly street close to Lincoln Ave.!",Santa Clara,Hazelwood,13,13,13,,,,San Jose Unified,,,,,,1970 Glen Una AVE,6085.0,1.0,,,,9/5/2023,,San Jose Unified,No,,,,,,10/4/2023,Conventional,8/23/2023 2:44 AM,"$1,191",1228488.0,8/23/2023,sean@sereno.com,,,Full Service,Excl Right,Market Listing,,,,,,,,Call Agent,9/5/2023,,,,,,,,,"$1,799,000",,9/5/2023,,,Public,41,,No,,,"$1,980,000",,"$1,311.26",Sean Manning,408-314-6782,,81939523.0,"Classic Charm meets Modern Sophistication! Built in 1939 but thoughtfully expanded and completely remodeled in 2019. Brick front walkway leads to new front door with custom paint. New OWNED solar produces a surplus of power. Modern open floor plan, perfect for entertaining and everyday living. Hardwood floors throughout the entire home, expansive cabinetry for storage plus a large pantry closet. Chef's kitchen with newly painted Shaker cabinets, Quartzite countertops, LG and Bosch appliances, subway tile, under cabinet lighting, and island with bar seating. Relaxing and spacious primary suite with slider to the backyard and spacious walk-in closet with CA closet built-ins. The primary ensuite bath features an oversized dual sink vanity, large shower with marble and subway tile. Tankless H2O heater, new electrical panel, water softener, dual pane windows and doors, automatic iron driveway gate, central A/C, Gas fireplace. Booksin Elementary. This home is stunning!",,,"$1,311",,,,For Sale,,Text or call Sean to show @ (408) 314-6782,,"$1,311.26",,,CA,10/4/2023,One Story,,,,,,,https://new.express.adobe.com/webpage/G4dqOjTULwWlN,,,10/4/2023,Yes,Yes,Yes,Yes,,,,,95125,R1-8
ML81914104,SLD,32,1861 Bird Avenue,,SAN JOSE,9999,"$2,188,000","$2,080,000",DE,2138.0,4.0,3.0,,Y,2.0,2022.0,0.126200,"5,498",,,,,,,,,,,,,,,,,1.0,,,,439-24-014,0,,Datashare MLSListings,,,,02123495,,,,RESIDENTIAL,,2/8/2023,,,jennifer@compass.com,,,,"Buyer to verify sqft and schools. Escrow opened with Jen Heiser Escrow Officer WFG National Title Cell:925-324-2721 Listing agent has financial interest to the property. Please wear shoe covers when visiting, and turn all lights off after show Offers as they come.",Santa Clara,Byerley Ave,32,32,32,,,,San Jose Unified,,,,,,1861 Bird AVE,6085.0,1.0,,,,1/2/2023,,San Jose Unified,No,,,,,,2/9/2023,Conventional,12/1/2022 9:25 AM,"$1,023",1452922,12/1/2022,dreamhomesagent@gmail.com,,,Full Service,,Market Listing,,,,,,,,Vacant,1/2/2023,,,,,,,,,"$2,188,000",,1/2/2023,,,Public,41,,No,,,"$2,080,000",,$972.87,,,,81914104.0,"Great opportunity to purchase this newly built/renovated property in Willow Glen. This contemporary design will please any taste! The grand entrances to this high ceiling house welcome you into a vast hallway leading to a spacious great room. In addition to the recess lightings all over, there is plenty of natural lights coming in through the expansive windows to amplify the beauty and grandeur of this custom-built home. The open concept kitchen, surrounding a large island, faces onto a sizable dining and family room with a built-in gas fireplace. This Fabulous home is 4 bedrooms, 3 bathrooms, 2130 SF of living area with 411 SF of attached two car garages. All this just a few minutes away from great restaurants, coffee shops, and downtown Willow Glen. Come see us during our open houses on Saturday and Sunday 12/17 and 12/18. You will love this spacious yet cozy home.",,,$972,,,,For Sale,,front door,,$972.87,,,CA,2/9/2023,One Story,,,,,,,,,,2/9/2023,Yes,Yes,Yes,Yes,,,,,95125,R1-8
ML81952266,SLD,24,1866 Arbor Drive,,SAN JOSE,9999,"$1,349,000","$1,300,000",DE,1125.0,3.0,2.0,,,0.0,1950.0,0.110000,"4,792",,,,,,,,,,,,,,,,,74.0,,,,439-25-064,0,,Datashare MLSListings,,,,01334577,,,,RESIDENTIAL,,3/20/2024,,,,,,,"!!! Motivated Seller !!! Seller prefers an As is Sale Buyers / Agents to verify square footage not aligned w/ Realist. For offers, sellers request the Sellers Disclosures receipt page signed, EMD, proof of funds, and pre-approval letter from reliable local lender. ***Appointment only Seller is requesting a 24 hour advance notice for showings!!! Please do Not Disturb Occupant*** No Lockbox !!! To Schedule a showing please contact Kevin Salazar at (408) 655-8708. *** Escrow with Fidelity Title*** You can also email Christina Smith Coordinator at christina@christinasmithrealestate.com for any disclosure questions. *** Disclosures and inspection reports will be available at https://app.skyslope.com/BundleView.aspx?k=3a40cb22-373b-435a-bac3-b0d6e91e5503*** For any questions contact Kevin Salazar (408) 655-8708***",Santa Clara,Kirkland or Pine,24,25,25,,,,San Jose Unified,,,,,,1866 Arbor DR,6085.0,,,,,2/24/2024,,San Jose Unified,No,,,,,,3/21/2024,Conventional,1/29/2024 4:00 PM,"$1,199",01345726,1/30/2024,kevin@kevinsalazar.com,,,,Excl Right,Market Listing,,,,,,,,Owner,2/24/2024,,,,,,,,,"$1,400,000",,2/24/2024,,,Private,36,,No,,,"$1,300,000",,"$1,155.56",Kevin Salazar,408-655-8708,,81952266.0,"Welcome to this updated 1950s charming home nestled on a beautiful tree-lined street in a highly desired area of Willow Glen. This very cute home features a freshly painted exterior. Updated Kitchen with Stainless Appliances, Shaker cabinets, Hardwood floors, Central Heat & A/C, Dual Paned windows, Crown and large baseboards throughout, updated bathroom, 50yr presidential roof, garage conversion with bathroom, closet, and bonus room - could be a bedroom. Easy access to commute arteries and to downtown Willow Glen and only few blocks to River Glen Park.",,,"$1,155",,,,For Sale,,"24-Hour Notice Required,Appointment Only,Call Listing Agent,Do Not Go Direct,Leave Card,Restricted Hours,See Remarks",,"$1,155.56",,,CA,3/20/2024,One Story,,,,,,,,,,3/30/2024,Yes,Yes,Yes,Yes,,,,,95125,R1-8
ML81953513,SLD,50,1813 Bird Avenue,,SAN JOSE,9999,"$1,459,000","$1,425,000",DE,1167.0,2.0,2.0,,Y,1.0,1950.0,0.116,"5,051",,,,,,,,,,,,,,,,,74.0,,,,439-24-008,0,,Datashare MLSListings,https://my.matterport.com/show/?m=JQTXYoaMdYK&,,,02129917,,,,RESIDENTIAL,,4/26/2024,,,,,,,Owner occupied. Property can be shown between 10:00-4:00. Twenty four hour advanced notice to show. Text/call Josh for appointment/questions: 650-400-7142 - Disclosures Link: https://app.disclosures.io/link/1813-Bird-Avenue-tsw7szhi,Santa Clara,Bird,50,50,50,,,,San Jose Unified,,,,,,1813 Bird AVE,6085.0,1.0,,,,3/27/2024,,San Jose Unified,No,,,,,,4/29/2024,Conventional,2/6/2024 2:01 AM,"$1,250",01916058,2/6/2024,josh.felder@redfin.com,,,,Excl Right,Market Listing,,Felder,,,,,,Owner,3/27/2024,,,,,,,,,"$1,499,000",,3/27/2024,,,Public,31,,No,,,"$1,425,000",,"$1,221.08",,,,81953513.0,"Stylish two bedroom/two bathroom Willow Glen bungalow! Centrally located a short walk or bike ride from vibrant downtown Willow Glen. Upon entry one is greeted by a bright, airy family room which opens up to the rest of this great property. The updated kitchen features stainless steel appliances, stylish cabinets, and modern stone countertops. The main living area also features two spacious bedrooms, two bathrooms, a separate dining area and laundry room. Also featuring a 200'+ sq/ft finished cabana in the backyard perfect use for a home office or workout room. Extra features include hardwood/tile flooring, central A/C, additional he/she-shed in the backyard and much more. Relax and unwind in the large wonderfully well appointed backyard! Located close to major transportation routes, technology campuses, River Glen Park, great shopping/dining and award-winning Willow Glen schools!",,,"$1,221",,,,For Sale,,"Appointment Only,Call Listing Agent",,"$1,221.08",,,CA,4/29/2024,One Story,,,,,,,https://my.matterport.com/show/?m=JQTXYoaMdYK&brand=0&mls=1&,,,4/30/2024,Yes,Yes,Yes,Yes,,,,,95125,R1-8
