MLS No,Status,DOM,Address,Unit,City,Area,LP,SP,BT,SqFt,BR,Bth,PB,Gar,GarSp,YrBlt,Acres,Lot SqFt,HOA Fee,Freq,3rd Party Synd. Remarks,ADU Baths Full,ADU Baths Partial,ADU Bedrooms,ADU Building Type,ADU Description,ADU Kitchen,ADU Main Entry Floor,ADU Meter,ADU Occupied,ADU Rents For,ADU Sq. Ft.,ADU SqFt Source,ADU Y/N,Age,Agent Has Ownership,Agent Hit Count,Agent Related to Principal,Assessors Parcel No,Associated Document Count,Available to Show,Board ID,Branded Media Link,Branded Media Link 2,Builder/Architect,Buyer Agent DRE Num.,Buyer Broker DRE Number,Census Tract,City Transfer Tax,Class,Client Hit Count,Closing Date,Co Buy Agent DRE Num.,Co List Agent DRE Num.,Co-List Agent email,Co-List Agent Fax,Complex Name,Concessions at COE,Confidential Remarks,County,Cross Street,Cumulative DOM,Cumulative DOMLS,Days On MLS,Directions to Property,Disclosures Link,Dist/Nbrhood/Sub,Elementary School Distric,Entry Agent First Name,Entry Agent ID,Entry Agent Last Name,Entry Agent License ID,Expire Date,Filtered Address,FIPS Code,Fireplaces,Floor Unit is on,Foreclosure Status,Gate Code,General Date,Geocode Quality,High School District,HOA,HOA Management Companies,HOA Name,HOA Name (Other),HOA Phone,Homesnap Appt. Scheduling,Hotsheet Date,How Sold,Input Date,List $/SqFt,List Agent DRE Num.,List Date,Listing Agt email,Listing Agt Fax,Listing Broker DRE Number,Listing Service,Listing Type,Listing Visibility Type,Lockbox Location,Model,New Subdivision,Number of offers,Occpnt Req 24 Hr Notice,Occupant Name,Occupant Phone,Occupied By,Off Market Date,Old Complex,Old Concessions,Old Elem,Old High,Old HOA Name,Old Middle,Old MLS #,Old Subdivision,Original Price,Ownership Type,Pending Date,Pending Litigation,Percent Owner Occ,Photo Permission,Picture Count,Point of Sale Ordinance,Pool,Preferred Agent Fax,Previous Price,Price,Price Date,Price Per SQFT,Primary Showing Contact,Primary Showing Phone,Printed Neighborhood Rpt,Property ID,Public Remarks,Radar ID,Rooms Total,Sale $/SqFt,Sale COOP,Sale/Last List $,Sale/Original $,Sale/Rent,Sales Office Info Remarks,Showing Instruction,Showing Schedule Link,Sold Price Per SQFT,Source,Special Information,State,Status Date,Stories,Subdivision (Other),Subdivision Profile Rmks,Supra Box?,Tax ID,TIC % Owner Offered,Total # of Garage and Parking Spaces,Unbranded Media Link,Unbranded Media Link 2,Units in Complex,Update Date,VOW Address,VOW AVM,VOW Comment,VOW Include,WiFi Last,ZIDX Only House #,ZIDX Only Street Dir,ZIDX Only Street Name,Zip,Zoning
ML81947291,SLD,5,1830 Naglee Avenue,,SAN JOSE,9999,"$1,448,000","$1,650,000",DE,1360.0,3.0,1.0,1.0,Y,2.0,1941.0,0.1433,"6,240",,,,,,,,,,,,,,,,,82.0,,,,274-22-002,0,,Datashare MLSListings,,,,01887812,,,,RESIDENTIAL,,2/20/2024,,,,,,,"Easy to show! Go direct. Please close and lock ALL doors and shut off all ceiling lights upon exit. Garage is occupied by seller's belongings - not available to view unless requested. OWNED SOLAR. Disclosures: https://app.disclosures.io/link/1830-Naglee-Avenue-9ilwnfde . If you have any questions, please do not hesitate to reach out to Krystle Thai at 626-616-3987. After the weekends activity, sellers have decided offer due date to be TUESDAY, 1/30 at 4pm and to be submitted via Homelight Disclosures.io. Please include signed Naglee Disclosure cover sheet, proof of funds, pre-approval, 3% EMD due within 1 business day. Thank you for your time!",Santa Clara,Trace Ave,5,6,6,,,,San Jose Unified,,,,,,1830 Naglee AVE,6085.0,1.0,,,,1/30/2024,,San Jose Unified,No,,,,,,2/22/2024,Conventional,1/24/2024 4:00 PM,"$1,064",02160130,1/25/2024,kthai@intero.com,,,,Excl Right,Market Listing,,,,,,,,Vacant,1/30/2024,,,,,,,,,"$1,448,000",,1/30/2024,,,Public,15,,No,,,"$1,650,000",,"$1,213.24",,,,81947291.0,"Nestled in one of San Joses most sought after neighborhoods, this delightful home merges classic charm with modern functionality, highlighted by an enclosed front porch and a spacious living room that effortlessly flows throughout the house. Step outside to an entertainer's dream: host memorable farm-to-table dinners under twin pergolas, utilize produce from your own vegetable garden, or relax in the inviting hot tub. The residence boasts numerous features and upgrades, including OWNED SOLAR panels, a newer roof, an earthquake-retrofitted foundation, built-in speakers and a 2-car garage. Enjoy the elegance of hardwood floors and walk-in closets, PLUS approved plans and permits if expansion is ever desired. Conveniently located, the home is steps away from local favorites like Zanottos, Starbucks, and Bills Cafe, and offers easy access to Santana Row, Valley Fair, Downtown San Jose, Diridon station, and major freeways (87/280/880). Experience a lifestyle where comfort, convenience, and community beautifully converge in this prime location.",,,"$1,213",,,,For Sale,,"Go Directly,Lockbox - Supra iBox Bluetooth LE",,"$1,213.24",,,CA,2/21/2024,One Story,,,,,,,,,,2/23/2024,Yes,Yes,Yes,Yes,,,,,95126,R1
ML81950900,SLD,29,296 Brooklyn Avenue,,SAN JOSE,9999,"$1,388,000","$1,350,000",DE,1216.0,3.0,2.0,,Y,2.0,1920.0,0.150000,"6,534",,,,,,,,,,,,,,,,,104.0,,,,274-20-037,0,,Datashare MLSListings,,,,01266832,,,,RESIDENTIAL,,2/23/2024,,,,,,,Lockbox is on the side metal gate of the driveway to the garage. The key can only open from the front door. Seller sells the property as a 1031 exchange with no costs to the buyer. Will need buyer cooperation in escrow.,Santa Clara,Garden Dr,29,30,30,Take I-280 S to San Jose. Take exit 1A from I-880,,,San Jose Unified,,,,,,296 Brooklyn AVE,6085.0,,,,,2/7/2024,,San Jose Unified,No,,,,,,2/24/2024,,1/8/2024 11:52 PM,"$1,141",1874382,1/9/2024,tedleeteam@gmail.com,,,Full Service,Excl Right,Market Listing,,,,,,,,Vacant,2/7/2024,,,,,,,,,"$1,388,000",,2/7/2024,,,Public,33,,No,,,"$1,350,000",,"$1,110.20",,,,81950900.0,"Charming, convenient Rose Garden Area home with lots of characters and potential. Recently updated 1,216 sf, 3 brs/2 baths single family with Central Heat and Air Conditioning. Large 6,594 sf corner lot, RV parking space, and vegetable garden, BBQ gazebo places and unfinished full height basement. Walking distance to Hester Elementary, Herbert Hoover Middle and Abraham Lincoln High. Gourmet Kitchen with Granite Island Counter Top, Stainless Appliance and modern Cabinets. Hardwood floors throughout living room and bedrooms. Tiled floors in kitchen and bathrooms. Dual Pane windows thru out. Newer roof. New paint thru out. Detached 2-car garage with an extra bonus room for office or bedroom use. Corner lot for a full potential independent ADU project with a separate entrance. Conveniently located near Valley Fair, Santana Row, OConnor Hospital and more. A great home and a must see!!!.",,,"$1,110",,,,For Sale,,"Go Directly,Lockbox - Supra iBox Bluetooth LE",,"$1,110.20",,,CA,2/24/2024,One Story,,,,,,,,,,2/25/2024,Yes,Yes,Yes,Yes,,,,,95128,R1-8
ML81930112,SLD,19,1948 Bel Air Avenue,,SAN JOSE,9999,"$1,788,000","$1,700,000",DE,1800.0,3.0,2.0,,Y,2.0,1948.0,0.1736,"7,564",,,,,,,,,,,,,,,,,75.0,,,,274-26-052,0,,Datashare MLSListings,http://www.1948belair.com,,,2116380.0,,,,RESIDENTIAL,,7/19/2023,,,,,,,"Vacant. Easy to Show. Book Showing Here: calendly.com/andysweat/1948belair. Andy will confirm and send code. Disclosures: app.disclosures.io/link/1948-Bel-Air-Avenue-4d7vwx7v. Contact Andy with any questions: 408-802-3540 [cell] | sweat.andy@gmail.com. Per County Records, Main House is: 1,680 SQFT. Back Studio Unit is: 120 SQFT. Total Usable: 1,800 SQFT. Buyer to do their own investigations.",Santa Clara,Dana Ave,19,19,19,,,,San Jose Unified,,,,,,1948 Bel Air AVE,6085.0,1.0,,,,6/19/2023,,San Jose Unified,No,,,,,,7/19/2023,Conventional,5/31/2023 5:53 AM,$993,1974462.0,5/31/2023,sweat.andy@gmail.com,,,Full Service,Excl Right,Market Listing,,,,,,,,Vacant,6/19/2023,,,,,,,,,"$1,788,000",,6/19/2023,,,Public,50,,No,,,"$1,700,000",,$944.44,,,,81930112.0,"Lovely Rose Garden Home in a Wonderful Friendly Neighborhood. Spacious Living Room with Gorgeous Picture Window & Great Natural Light. Elegant Formal Dining Room. Great Kitchen with Ample Cabinets & Updated Appliances. Fantastic Master Bed with Walk-In Closet & Access to the Backyard. Two Good Sized Guest Beds. Wonderfully Updated Full Guest Bath. Other Highlights: Hardwood Floors, Central AC, Whole House Fan, Tankless Water Heater, Copper Plumbing, Skylights, Double Pane Windows, NEST Thermostat, Paver Driveway & Garage. Awesome Backyard - Perfect for Entertaining. Electric Awning to Keep Summer Cool. Low Maintenance Landscaping with an Abundance of Fruit Trees. Bonus Studio Unit - Great for Office/Gym/Kids Playroom. Moments Away from Amazing Restaurants, Shopping & Entertainment on The Alameda, DTSJ, The Rose Garden, Santana Row and Valley Fair Mall. Commute Dream with Major Freeways, Caltrain and SJ Airport nearby. Great Opportunity to Own a Wonderful Home in the Rose Garden.",,,$944,,,,For Sale,,,,$944.44,,,CA,7/19/2023,One Story,,,,,,,,,,8/15/2023,Yes,Yes,Yes,Yes,,,,,95126,R1-8
ME222127710,SLD,114,1175 Mckendrie Street,,SAN JOSE,9999,"$1,849,000","$1,760,000",DE,2235.0,4.0,3.0,0.0,,2.0,1975.0,0.166500,"7,253",,,"This is a turnkey home! Sellers have completed pre-sales inspection and termite reports. All the work recommended by these reportshad been completed.This home has 4 bedrooms and 3 full baths. Ground-level guest bedroom and full bath. Hardwood floors and recessed lights. Wood-burning fireplace in the formal living with custom-designed mantel. The formal Dining room has French doors. The kitchen has a gas stove, granite countertops, and a breakfast nook. The family room has a gas-burning fireplace and French doors. The bathrooms have been newly remodeled. A large backyard with gorgeous landscaping is perfect for entertaining. New garage door. Easy access to the Municipal Rose Garden, restaurants, Santana Row, SAP Center, major freeways, Caltrain, and airport. The new Google campus construction will start in early 2023 and is about 1.7 miles from this address. Bellarmine College, a Preparatory school, is within a mile. Bellarmine College Preparatory is one of the best schools in The Bay Area. Other private schools, like St. Clare and St. Martin, K- 8 grades school, are withina few miles. Notre Dame, an all-girls Highschools is close by.",,,0.0,,,,,,,0.00,0,,No,48.0,,,,230-44-047,11,,Datashare MetroList,,,,01399125,02014153,5004.00,,RESIDENTIAL,,2/15/2023,,,,,,,Please provide POF and a preapproval letter with your offer. Reports uploaded to the MLS. Sellers are related to the Listing Agent. There are discrepancies in the property's and land's square footage with county records. The Sana Clara County Records might not have the correct numbers. Buyers to verify.,Santa Clara,The Alameda,114,115,115,"From 880 Freeway, exit The Alameda toward downtown",,,,,,,,,,,2.0,,,,2/3/2023,,,No,,,,,,2/16/2023,Conventional,10/11/2022 5:00 PM,$827,1382344,10/12/2022,,,01448220,Full Service,Excl Right,Market Listing,On the front water f,,,2.0,,,,Owner,2/3/2023,,0,,,,,222127710,,"$1,935,000",,2/3/2023,,,,54,,No,,,"$1,760,000",,$787.47,Farah Aghabeigi,916-502-6277,,560435138.0,"This is a turnkey home! Sellers have completed pre-sales inspection and termite reports. All the work recommended by these reportshad been completed.This home has 4 bedrooms and 3 full baths. Ground-level guest bedroom and full bath. Hardwood floors and recessed lights. Wood-burning fireplace in the formal living with custom-designed mantel. The formal Dining room has French doors. The kitchen has a gas stove, granite countertops, and a breakfast nook. The family room has a gas-burning fireplace and French doors. The bathrooms have been newly remodeled. A large backyard with gorgeous landscaping is perfect for entertaining. New garage door. Easy access to the Municipal Rose Garden, restaurants, Santana Row, SAP Center, major freeways, Caltrain, and airport. The new Google campus construction will start in early 2023 and is about 1.7 miles from this address. Bellarmine College, a Preparatory school, is within a mile. Bellarmine College Preparatory is one of the best schools in The Bay Area. Other private schools, like St. Clare and St. Martin, K- 8 grades school, are withina few miles. Notre Dame, an all-girls Highschools is close by.",,,$787,,95.0,90.0,For Sale,,Call 1st Lockbox,,$787.47,Assessor Auto-Fill,,CA,2/15/2023,Two Story,,,No,,,0.0,,,,2/16/2023,Yes,Yes,Yes,Yes,,,,,95126,Sing
ML81913921,SLD,7,1844 Naglee Avenue,,SAN JOSE,9999,"$1,599,000","$1,599,000",DE,1723.0,2.0,2.0,,Y,2.0,1938.0,0.169200,"7,371",,,,,,,,Heated pergola,,,,,,,,Yes,84.0,,,,274-22-001,0,,Datashare MLSListings,https://beyondre.marketing/1844-Naglee-Avenue,,,01251106,,,Yes,RESIDENTIAL,,1/12/2023,,,,,,,Easy to show this incredible home! Go direct. Lockbox on back door. Please remove shoes. Side garage door will be repaired this week. **Watch your step on basement steps. They are steep!!** Seller prefers to close in January. Escrow open with Orange Coast Title. 3% deposit requested. Call agent with questions. Disclosure link: https://app.disclosures.io/link/1844-Naglee-Avenue-zyprvsfg,Santa Clara,Trace Avenue,7,8,8,,,,San Jose Unified,,,,,,1844 Naglee AVE,6085.0,,,,,12/13/2022,,San Jose Unified,No,,,,,,1/12/2023,Conventional,12/5/2022 4:00 PM,$928,01981682,12/6/2022,cmoore@interorealestate.com,,,,Excl Right,Market Listing,,,,,,,,Owner,12/13/2022,,,,,,,,,"$1,599,000",,12/13/2022,,,Private,27,,No,,,"$1,599,000",,$928.03,Clint Moore,408-426-0741,,81913921.0,"Welcome to every entertainer's dream home located one block from the historic Rose Garden! The open, but defined floor plan flows easily from living room to dining room to family room. The recently remodeled chef's kitchen is focused around the 6-burner Fisher & Paykel gas stove and oversized refrigerator. Outside is a gracious pergola with built-in heat, ceiling fan and TV box for watching the game in nearly all weather conditions! Two large bedrooms, 2 full bathrooms and a basement round out the property, and don't miss the detached 2-car garage that faces Trace Ave. Don't miss this opportunity to live in one of San Jose's best neighborhoods!",,,$928,,,,For Sale,,Lockbox on back door.,,$928.03,,,CA,1/12/2023,One Story,,,,,,,https://beyondre.marketing/1844-Naglee-Avenue/idx,,,2/6/2023,Yes,Yes,Yes,Yes,,,,,95126,R1
ML81929300,SLD,22,2031 Laurelei Avenue,,SAN JOSE,9999,"$1,450,000","$1,400,000",DE,1423.0,3.0,2.0,1.0,Y,2.0,1951.0,0.1482,"6,454",,,,,,,,,,,,,,,,,72.0,,,,274-36-006,0,,Datashare MLSListings,Https://www.2031Laurelei.com,,,02158271,,,Yes,RESIDENTIAL,,7/3/2023,,,helen@haylengroup.com,,,,Please call Sheila with questions or appointment: (408) 205-2535.,Santa Clara,Bascom Ave. and,22,22,22,"Just West of Rose Garden, Turn on Bellerose Drive,",,,San Jose Unified,,,,,,2031 Laurelei AVE,6085.0,,,,,6/14/2023,,San Jose Unified,No,,,,,,7/3/2023,Conventional,5/23/2023 4:14 AM,"$1,018",1364479,5/23/2023,sheila.mcintyre@cbnorcal.com,,,Full Service,Excl Right,Market Listing,,,,,,,,Owner,6/14/2023,,,,,,,,,"$1,450,000",,6/14/2023,,,Private,29,No,No,,,"$1,400,000",,$983.84,Sheila,408-205-2535,,81929300.0,"Wow! Incredible opportunity to own this lovely, well-maintained Rosegarden home on the market for first time in over 35 years! Owners took great pride of ownership & upgraded w/quality features like Recessed lighting, Dual-pane windows, A/C, Copper H20 supply, ABS sewer lateral, Newer electrical panel+wiring throughout, pull-down attic ladder w/Xtra storage & large driveway designed for RV parking w/Full RV hook ups: power/water/sewer. Enjoy the Custom Chef's Kitchen w/stainless steel appliances, Bertazzoni Italian 5-burner gas stove w/pot faucet & custom pewter back splash, undermount & pendant lighting, wet bar, built-in dining nook+Much More! Entertain parties in expansive sunroom w/tile floors, multiple skylights, ceiling fans & surround sound wiring. Natural light fills this lovely home situated in a tree-studded pocket neighborhood near Santana Row, Valley Fair, Santa Clara Univ., Internat'l airport, Tech firms, Hospitals, Schools & EZ fwy. access. Home is peaceful & quiet inside",,,$983,,,,For Sale,,,,$983.84,,,CA,7/3/2023,One Story,,,,,,,,,,8/2/2023,Yes,Yes,Yes,Yes,,,,,95128,R1-8
ML81930468,SLD,21,1780 Cleveland Avenue,,SAN JOSE,9999,"$1,999,950","$2,375,000",DE,2532.0,4.0,3.0,,Y,2.0,1946.0,0.1512,"6,588",,,,,,,,,,,,,,,,,77.0,,,,274-20-079,0,,Datashare MLSListings,,,,02031237,,,,RESIDENTIAL,,7/13/2023,,,lleaverton@interorealestate.com,,,,Offers due Tuesday 6/27 @ 10:00am. Please email all offers to davidmartz@aol.com Disclosures/reports: https://app.disclosures.io/link/1780-Cleveland-Avenue-vmgw4i3r,Santa Clara,Trace Ave,21,21,21,,,,San Jose Unified,,,,,,1780 Cleveland AVE,6085.0,2.0,,,,6/27/2023,,San Jose Unified,No,,,,,,7/13/2023,Conventional,6/2/2023 6:18 AM,$789,01227292,6/2/2023,davidmartz@aol.com,,,,Excl Right,Market Listing,,,,,,,,Vacant,6/27/2023,,,,,,,,,"$2,399,950",,6/27/2023,,,Public,32,,No,,,"$2,375,000",,$937.99,,,,81930468.0,"This stunning Rose Garden home offers a combination of modern comforts & timeless appeal. As you step inside, you'll be greeted by the warmth of stunning hardwood floors & elegant staircase. The open floor plan creates a seamless transition from the welcoming foyer to the spacious living room, perfect for entertaining guests. The kitchen boasts sleek SS appliances which include luxury double oven & ultra quiet Bosch dishwasher. Each bedroom provides a cozy retreat, while the bathrooms feature modern fixtures and finishes. Stylish upgrades throughout the home include: in-wall speakers in LR, custom cabinetry in the walk-in closet, french doors in primary bedroom leading to the enclosed porch, USB ports throughout, a dedicated office w/ French doors for soundproofing & much more! Standout features of the backyard include: covered porch, built-in BBQ, firepit & landscaping that is meticulously maintained, creating a serene environment. Potential for 6 bedrooms within current structure.",,,$937,,,,For Sale,,,,$937.99,,,CA,7/13/2023,Two Story,,,,,,,https://vimeo.com/830797339,,,7/14/2023,Yes,Yes,Yes,Yes,,,,,95126,R1-8
ML81965170,SLD,10,992 Morse Street,,SAN JOSE,9999,"$1,899,888","$2,075,000",DE,2032.0,4.0,2.0,1.0,Y,2.0,2014.0,0.150000,"6,534",,,,,,,,,,,,,,,,,10.0,,,,230-44-055,0,,Datashare MLSListings,https://www.tourfactory.com/3148505,,,2055930.0,,,,RESIDENTIAL,,6/10/2024,,,,,,,First showing after Saturday open house. Please contact Ashwin at 408.784.6595 for any questions. Inspections and disclosures will be ready by May 15th. Offers TBD.,Santa Clara,The Alameda,10,10,10,,,,San Jose Unified,,,,,,992 Morse ST,6085.0,,,,,5/20/2024,,San Jose Unified,No,,,,,,6/11/2024,Conventional,5/10/2024 5:45 AM,$934,1914395.0,5/10/2024,ashwin@valliteam.com,,,,,Market Listing,,,,,,,,Vacant,5/20/2024,,,,,,,,,"$1,899,888",,5/20/2024,,,Public,42,,No,,,"$2,075,000",,"$1,021.16",,,,81965170.0,"Custom built Rose Garden beauty offers modern and functional convenience in a prime neighborhood. Built in 2014, this home offers every desirable detail including gleaming wood floors, stunning kitchen with granite counter tops, stainless steel appliances and walk-in pantry with glass etched door, dual pane windows throughout and high ceilings. Downstairs offers a very convenient and functional bedroom and full bathroom, living / dining / kitchen areas and a Permitted Custom Designed large gabled sunroom for added living space (approx 330 sqft in addition to 2032 house square footage) - a fantastic place to host family and friends. Upstairs features 3 spacious bedrooms with new carpet and 2 bathrooms. Additional features include tankless water heater with 5-gallon storage for efficiency, paid solar. Long paved driveway with an automatic gate can easily park 3 cars - leads to a large Garage which can easily be converted in to an ADU or game room. 240v Charger installed for EV charging. Lush backyard with garden beds and fruit trees. Nestled on a tree lined street in the highly desirable Rose Garden neighborhood and convenient to shopping, dining, entertainment, freeway access and public transportation.",,,"$1,021",,,,For Sale,,Go Directly,,"$1,021.16",,,CA,6/10/2024,Two Story,,,,,,,https://www.tourfactory.com/idxr3148505,,,6/12/2024,Yes,Yes,Yes,Yes,,,,,95126,R1
ML81944763,SLD,28,930 Poplar Street,,SANTACLARA,9999,"$1,749,900","$1,715,000",DE,1727.0,4.0,2.0,1.0,Y,2.0,1946.0,0.1515,"6,600",,,,,,,,,,,,,,,,,77.0,,,,269-48-007,0,,Datashare MLSListings,https://vimeo.com/874051100,,,1441508.0,,,,RESIDENTIAL,,11/21/2023,,,,,,,"Call Travis @ 408-205-9289 for showings. One of the owners works from home with a baby so please give me an hour notice to show. Also, this could be a great investment property for someone looking for consistent high rents. The prevailing rents from students at Santa Clara University is $1000-1250 per bed with 2 beds per room. The potential of $8000-10,000 per month is real.",Santa Clara,Layfayette,28,28,28,,,,Santa Clara Unified,,,,,,930 Poplar ST,6085.0,1.0,,,,11/8/2023,,Santa Clara Unified,No,,,,,,11/23/2023,Cash,10/11/2023 10:58 AM,"$1,013",1347554.0,10/11/2023,thider@interorealestate.com,,,Full Service,Excl Right,Market Listing,,,,,,,,Owner,11/8/2023,,,,,,,,,"$1,799,000",,11/8/2023,,,Public,46,,No,,,"$1,715,000",,$993.05,Travis Hider,408-205-9289,,81944763.0,"Welcome to this Charming Santa Clara home in a Prime location!!! This home has been updated & upgraded throughout, features a wonderful floor-plan with an oversized Master Suite along with 3 other large bedrooms, 2.5 bathrooms, a cozy living room with a fireplace & separate dining area. The bright & open kitchen has newly re-faced cabinets & quartz counter tops. The Master Suite was just rebuilt & expanded to include direct access to the backyard, recessed lighting, hardwood floors & ample closet space. The Master Bath was also just built & has custom designer touches all over it. Additional upgrades include a 200-Amp electrical panel, Central A/C, tankless water heater, insulation & much more. On top of all of this the home has an Entertainers dream backyard, with a large patio off the kitchen & Master that has a wired TV. As part of the rebuild, an additional covered patio was created that has wired speakers & lighting. Central SC location close to downtown, SCU & easy access to 880.",,,$993,,,,For Sale,,,,$993.05,,,CA,11/22/2023,One Story,,,,,,,https://vimeo.com/874051145,,,11/24/2023,Yes,Yes,Yes,Yes,,,,,95050,R1
ML81945696,SLD,5,1888 Bel Air Avenue,,SAN JOSE,9999,"$1,788,000","$1,785,000",DE,1826.0,3.0,2.0,,Y,2.0,1948.0,0.1755,"7,643",,,,,,,,,,,,,,,,,75.0,,,,274-26-054,0,,Datashare MLSListings,,,,2049392.0,,,,RESIDENTIAL,,11/29/2023,,,,,,,Vacant. Easy to Show. Book Showing Here: calendly.com/andysweat/1888belair. Andy will send code. Bonus Artist's Studio about 150+/- SF and not included in the SF. Seller to pay off solar loan at the close of escrow. Offers Due Wednesday October 25th @ 2:00PM. Seller is open to early offer. Contact Andy with any questions: 408-802-3540 | sweat.andy@gmail.com. Disclosures: app.disclosures.io/link/1888-Bel-Air-Avenue-ny6mtdlh,Santa Clara,Garden Dr,5,5,5,,,,San Jose Unified,,,,,,1888 Bel Air AVE,6085.0,1.0,,,,10/25/2023,,San Jose Unified,No,,,,,,11/30/2023,Conventional,10/20/2023 4:08 AM,$979,1974462.0,10/20/2023,sweat.andy@gmail.com,,,Full Service,Excl Right,Market Listing,,,,,,,,Vacant,10/25/2023,,,,,,,,,"$1,788,000",,10/25/2023,,,Private,68,,No,,,"$1,785,000",,$977.55,,408-802-3540,,81945696.0,"Gorgeous Rose Garden Family Home. Beautiful Neighborhood Adorned with Majestic Oak Trees. Spacious Floor Plan on a Sizable 7600+ SF Lot. Updated Condition. Meticulously Maintained. Large Living Room w/Picture Windows, Fireplace, Bookshelves & Dining Area. Stunning Open Kitchen/Family Room w/Sun Soaked Skylight, Reclaimed Vintage Door & Built-Ins. Chef's Kitchen w/Quartz Counters, Top Appliances & Pantry. 3 Good Sized Bedrooms. Updated Bathroom w/Oversized Air Tub. Playful Guest Full Bath w/Stall Shower. Other Highlights: Hardwood Floors, Central AC, Tankless Water Heater, Nest Thermostat & Solar. Beautiful Zen-like Yard to Entertain or Simply Relax. Lush Vegetation. Gorgeous Brickwork. Vibrant Trees. Inspiring Artist's Studio/Office/Kid's Dream Space. Custom Workshop. Short Stroll to Rose Garden Park & Library. Great Establishments on The Alameda/DTSJ & Valley Fair/Santana Row. Easy Commute Near Freeways/Caltrain/SJ Airport. A Fantastic Opportunity Awaits with this Rose Garden Gem.",,,$977,,,,For Sale,,Appointment Only,,$977.55,,,CA,11/29/2023,One Story,,,,,,,,,,2/2/2024,Yes,Yes,Yes,Yes,,,,,95126,R1-8
ML81919686,SLD,6,1758 Bel Air Avenue,,SAN JOSE,9999,"$1,679,000","$1,625,000",DE,1792.0,3.0,2.0,,Y,2.0,1948.0,0.1736,"7,564",,,,,,,,,,,,,,,,,75.0,,,,274-26-058,0,,Datashare MLSListings,,,,01303110,,,,RESIDENTIAL,,3/29/2023,,,,,,,Easy to Show. Book Showing Here: calendly.com/andysweat/1758belair. Offers Due at 1:00PM on Wednesday March 1st. Contact Andy with any questions: 408-802-3540 | sweat.andy@gmail.com. Disclosures: app.disclosures.io/link/1758-Bel-Air-Avenue-wan6ooga,Santa Clara,Garden Dr,6,6,6,,,,San Jose Unified,,,,,,1758 Bel Air AVE,6085.0,1.0,,,,3/1/2023,,San Jose Unified,No,,,,,,3/29/2023,Conventional,2/23/2023 4:34 AM,$936,1974462.0,2/23/2023,sweat.andy@gmail.com,,,Full Service,Excl Right,Market Listing,,,,,,,,Vacant,3/1/2023,,,,,,,,,"$1,679,000",,3/1/2023,,,Public,52,,No,,,"$1,625,000",,$906.81,,,,81919686.0,"Beautiful Family Home in a Wonderful Rose Garden Neighborhood. Lovingly Cared For Many Years. Nearly 1,800 SF Home on a Large 7,500+ SF Lot. Spacious Kitchen with Eat-In Nook. Nice Sized Living Room with Warm Fireplace and Great Natural Light. Spacious Master Suite. Two Good Sized Additional Guest Bedrooms. Hardwood Floors Throughout. Inside Washer/Dryer Mud Room. 2-Car Attached Garage. New Interior Paint. Great Backyard - Perfect for Entertaining Friends and Family. Bonus Enclosed Room for Office, Gym or Hobby Space. Prime Location Near All the Restaurants, Shopping and Entertainment on The Alameda, Downtown San Jose, Santana Row and Westfield Valley Fair Mall. Poised to See Great Appreciation Growth with Future Google Campus Nearby. A Wonderful Opportunity Awaits with this Rose Garden Gem on Bel Air Ave.",,,$906,,,,For Sale,,,,$906.81,,,CA,3/29/2023,One Story,,,,,,,,,,3/30/2023,Yes,Yes,Yes,Yes,,,,,95126,R1-8
