MLS No,Status,DOM,Address,Unit,City,Area,LP,SP,BT,SqFt,BR,Bth,PB,Gar,GarSp,YrBlt,Acres,Lot SqFt,HOA Fee,Freq,3rd Party Synd. Remarks,ADU Baths Full,ADU Baths Partial,ADU Bedrooms,ADU Building Type,ADU Description,ADU Kitchen,ADU Main Entry Floor,ADU Meter,ADU Occupied,ADU Rents For,ADU Sq. Ft.,ADU SqFt Source,ADU Y/N,Age,Agent Has Ownership,Agent Hit Count,Agent Related to Principal,Assessors Parcel No,Associated Document Count,Available to Show,Board ID,Branded Media Link,Branded Media Link 2,Builder/Architect,Buyer Agent DRE Num.,Buyer Broker DRE Number,Census Tract,City Transfer Tax,Class,Client Hit Count,Closing Date,Co Buy Agent DRE Num.,Co List Agent DRE Num.,Co-List Agent email,Co-List Agent Fax,Complex Name,Concessions at COE,Confidential Remarks,County,Cross Street,Cumulative DOM,Cumulative DOMLS,Days On MLS,Directions to Property,Disclosures Link,Dist/Nbrhood/Sub,Elementary School Distric,Entry Agent First Name,Entry Agent ID,Entry Agent Last Name,Entry Agent License ID,Expire Date,Filtered Address,FIPS Code,Fireplaces,Floor Unit is on,Foreclosure Status,Gate Code,General Date,Geocode Quality,High School District,HOA,HOA Management Companies,HOA Name,HOA Name (Other),HOA Phone,Homesnap Appt. Scheduling,Hotsheet Date,How Sold,Input Date,List $/SqFt,List Agent DRE Num.,List Date,Listing Agt email,Listing Agt Fax,Listing Broker DRE Number,Listing Service,Listing Type,Listing Visibility Type,Lockbox Location,Model,New Subdivision,Number of offers,Occpnt Req 24 Hr Notice,Occupant Name,Occupant Phone,Occupied By,Off Market Date,Old Complex,Old Concessions,Old Elem,Old High,Old HOA Name,Old Middle,Old MLS #,Old Subdivision,Original Price,Ownership Type,Pending Date,Pending Litigation,Percent Owner Occ,Photo Permission,Picture Count,Point of Sale Ordinance,Pool,Preferred Agent Fax,Previous Price,Price,Price Date,Price Per SQFT,Primary Showing Contact,Primary Showing Phone,Printed Neighborhood Rpt,Property ID,Public Remarks,Radar ID,Rooms Total,Sale $/SqFt,Sale COOP,Sale/Last List $,Sale/Original $,Sale/Rent,Sales Office Info Remarks,Showing Instruction,Showing Schedule Link,Sold Price Per SQFT,Source,Special Information,State,Status Date,Stories,Subdivision (Other),Subdivision Profile Rmks,Supra Box?,Tax ID,TIC % Owner Offered,Total # of Garage and Parking Spaces,Unbranded Media Link,Unbranded Media Link 2,Units in Complex,Update Date,VOW Address,VOW AVM,VOW Comment,VOW Include,WiFi Last,ZIDX Only House #,ZIDX Only Street Dir,ZIDX Only Street Name,Zip,Zoning
ML81951299,SLD,14,80 Clayton Avenue,,SAN JOSE,9999,"$1,249,900","$1,269,900",DE,1992.0,5.0,2.0,,Y,1.0,1921.0,0.120000,"5,227",,,,,,,,,,,,,,,,,103.0,,,,259-20-007,0,,Datashare MLSListings,,,,02178921,,,Yes,RESIDENTIAL,,2/26/2024,,,,,,,"Offer due Wednesday, 01/24/2024 at 1PM. Seller reserves rights to accept any strong preemptive offers. Text Nannarie for a 30-min appt at 408-313-8800. No yard sign/Do not go direct. Due to health concerns, elder occupants request a 24-hour notice during the hours of 10am-5pm. Pls use provided booties. Disclosure link: https://app.disclosures.io/link/80-Clayton-Avenue-i75vau41 Lockbox-on wrought iron railing next to left column in front porch. Bottom lock needs to be held down while turning the key & pushing door open at the same time. Escrow pre opened w/ Monica Gonzales with WFG Title. Seller offers a 1-year home warranty with Fidelity National H W. Seller may need a rent back up to 30 days. Buyers & agents to verify all information & perform their own independent investigations. . Please submit offers via Disclosure i.o & include POF and/or a pre-approval letter. Contact Nannarie at 408-313-8800 with questions. Thank you for showing!",Santa Clara,N 1st St and N S,14,15,15,,,,San Jose Unified,,,,,,80 Clayton AVE,6085.0,1.0,,,,1/26/2024,,San Jose Unified,No,,,,,,2/27/2024,Conventional,1/11/2024 4:00 PM,$627,1056637,1/12/2024,nannarie@nannarie.com,,,Full Service,Excl Right,Market Listing,,,,,,,,Call Agent,1/26/2024,,,,,,,,,"$1,249,900",,1/26/2024,,,Public,38,No,No,,,"$1,269,900",,$637.50,Nannarie 408-313-8800 (text),408-313-8800,,81951299.0,"Beautiful early 20th Century 1920s-style single-story home in the Vendom District near Japantown is a Diamond in the Rough featuring unique period architectural characteristics of arches, columns & wrought iron railings. The Main Level offers spacious 5 bedrooms, 2 bathrooms with ~1,992 SqFt of living area on a ~5,227 SqFt lot. The interior features an open floor plan with high coffered ceilings where the living room w/ fireplace flows into a large dining room perfect for entertaining. Kitchen includes extra space for a small eat-in kitchen table OR ample room to redesign your custom-updated Dream Kitchen! Includes a Finished Basement spanning~1,856 SqFt with 3 bedrooms, 1 bathroom, a living room, kitchen, dining area, with ample storage spaces and separate access to/from backyard as well as from the main level. A detached 1-car garage sits well behind the gate w/ a lengthy driveway perfect for parking multiple vehicles. With the right TLC, this could be a perfect home for a Multi-Generational Family, a First-time Homebuyer who may take advantage of a rental opportunity while enjoying the main-level home, OR Investors with the vision to create a unique and profitable turn-key project! The opportunities for this beautiful home are endless! Come see it today!",,,$637,,,,For Sale,,"24-Hour Notice Required,Appointment Only,Call Listing Agent,Do Not Disturb Occupants,Do Not Go Direct,Lockbox Location - See Remarks,Lockbox - Supra iBox Bluetooth LE,No Sign,Restricted Hours",,$637.50,,,CA,2/26/2024,One Story,,,,,,,,,,2/28/2024,Yes,Yes,Yes,Yes,,,,,95110,R1-8
ML81932099,SLD,10,357 N 8th Street,,SAN JOSE,9999,"$1,249,000","$1,411,000",DE,1565.0,3.0,2.0,,Y,2.0,1911.0,0.147900,"6,441",,,,,,,,,,,,,,,,,112.0,,,,249-50-007,0,,Datashare MLSListings,https://tours.tourfactory.com/tours/tour.asp?t=3079090,,,02000021,,,Yes,RESIDENTIAL,,7/26/2023,,,,,,,Offers are due Monday June 26th at noon. Seller has plans/drawings submitted to the city showing the square footage as 1565. Buyer to verify square footage of house. Supra is on gas meter - driveway side. Before submitting an offer call David Lewis. Disclosures can be downloaded at https://app.disclosures.io/link/357-North-8th-Street-0pcfdyf3 ***Wired for car charger but chargers will be removed.,Santa Clara,E Julian St,10,10,10,,,,San Jose Unified,,,,,,357 N 8th ST,6085.0,,,,,6/26/2023,,San Jose Unified,No,,,,,,7/26/2023,Conventional,6/16/2023 5:56 AM,$798,70010103,6/16/2023,david@thedavidlewisgroup.com,,,Full Service,Excl Right,Market Listing,,,,,,,,Owner,6/26/2023,,,,,,,,,"$1,249,000",,6/26/2023,,,Public,45,,No,,,"$1,411,000",,$901.60,,408-314-3621,,81932099.0,"Over 400k in renov this home was designed w/ the intent of keeping some of the original early 1900s charm. Some old design elements include picture rail molding, repurposed original glass doors that have been added to the kitchen, & rounded ceilings. The true show-stopper of the home is the kitchen w/ a huge island w/ an emerald marble countertop, custom cabinetry, & top of the line appliances. Thrut the home has fresh paint, crown & skirting moldings, unique light fixtures, custom shelving, & bamboo floors. The primary suite is spacious & has custom shelving w/ a vanity & closet space. The 2 secondary rooms are a great size for a growing family. Both BTH were cleverly rearranged & designed to utilize the available space & both include custom tile & beautiful fixtures. The BKYD has a garden area, string lights, entertainment space, & a barn! Upgrades include a new ELEC panel & ELEC rewire, new PLUMB, fully paid for solar, whole house H2O filtration, H2O softener, newer AC & duct work.",,,$901,,,,For Sale,,,,$901.60,,,CA,7/26/2023,One Story,,,,,,,https://tours.tourfactory.com/tours/tour.asp?idx=1&t=3079090,,,7/27/2023,Yes,Yes,Yes,Yes,,,,,95112,RM
ML81915241,SLD,18,674 N 4th Street,,SAN JOSE,9999,"$939,000","$950,000",DE,912.0,3.0,2.0,,Y,2.0,1901.0,0.143800,"6,264",,,,,,,,,,,,,,,,,121.0,,,,249-41-031,0,,Datashare MLSListings,,,,01924991,,,,RESIDENTIAL,,2/14/2023,,,,,,,"Please do not disturb tenants, do a drive by and offer subject to inspection. Tenant is currently on a 1 year leased and would like to stay, they have about 8 months left on the lease. Email Tan Nguyen at tannguyena@gmail.com for any questions. No lockbox will be on the property. Listing agent also has interest in the property.",Santa Clara,Taylor Street,18,18,18,,,,San Jose Unified,,,,,,674 N 4th ST,6085.0,,,,,1/13/2023,,San Jose Unified,No,,,,,,2/15/2023,Conventional,12/26/2022 8:20 AM,"$1,029",1843858,12/26/2022,tannguyena@gmail.com,,,,Excl Right,Market Listing,,,,,,,,Tenant,1/13/2023,,,,,,,,,"$939,000",,1/13/2023,,,Public,11,,No,,,"$950,000",,"$1,041.67",Tan Nguyen,,,81915241.0,"A rare find in the heart of Japan town. property is now 3 bedroom 2 bath, on record it only shows 2 bed room 1 bath, buyer to verify all the permits. Home was recently renovated, the basement just need some work and ready to be rented out. Previous tenant in the basement rent was 1600 a month. Home is currently occupied by a tenant for $3500 a month. This home offers a huge lot and can build additional ADU or can be completely rebuild into a triplex, buyer to verify with the city. Don't missed out this opportunity, as this property wont last long on the market.",,,"$1,041",,,,For Sale,,,,"$1,041.67",,,CA,2/15/2023,One Story,,,,,,,,,,2/16/2023,Yes,Yes,Yes,Yes,,,,,95112,RM
ML81951436,SLD,14,373 N 10th Street,,SAN JOSE,9999,"$979,999","$950,000",DE,1208.0,3.0,2.0,1.0,Y,1.0,1900.0,0.140000,"6,098",,,,,,,,,,,,,,,,,124.0,,,,249-52-005,0,,Datashare MLSListings,,,,02051897,,,Yes,RESIDENTIAL,,3/29/2024,,,,,,,"Property is in a good shape, great location but need some TLC. Property has 7 feet tall basement. You can stand up right and walk. County record showed 2 beds and 1 &1/2 bath. Property currently has 3 beds and 2 1/2 baths. Any additional add on was from previous owners without permit. Sellers will not provide any inspections; sellers prefer to sell property with its current condition. Garage convert into a studio with no permit. Please Park car in a driveway when showing property or on a street. Sellers need 60 days to close. COE should be end of March or after that. Please do not disturb occupants. Show by appointment only. Please call listing agent or text for showing: 408 644 1536. It is easy to show. Please show and sell. Offers will review on 1/31/2024 at 5:00 PM. Thanks",Santa Clara,Julian Street,14,14,14,,,,San Jose Unified,,,,,,373 N 10th ST,6085.0,1.0,,,,1/29/2024,,San Jose Unified,No,,,,,,3/30/2024,Conventional,1/15/2024 3:44 AM,$811,01476788,1/15/2024,lelindsay@ymail.com,,,Full Service,Excl Right,Market Listing,,,,,,,,Owner,1/29/2024,,,,,,,,,"$979,999",,1/29/2024,,,Public,30,,No,,,"$950,000",,$786.42,Call Listing agent,408-644-1536,,81951436.0,"Very convenient location! Close walking distance to Japan town, restaurants, parks, downtown SJ, and all its amenities and attractions. Easy access to commuter freeways. 3 Bedrooms, 2 &1/2 baths. Large lot for extended ADU. Property is in a good shape. Please come see. Thanks",,,$786,,,,For Sale,,"24-Hour Notice Required,Appointment Only,Do Not Disturb Occupants,Do Not Go Direct,Lockbox - None",,$786.42,,,CA,3/29/2024,One Story,,,,,,,,,,3/31/2024,Yes,Yes,Yes,Yes,,,,,95112,R2
ML81974108,SLD,4,425 N 6th Street,,SAN JOSE,9999,"$1,075,000","$1,240,000",DE,1348.0,4.0,2.0,,,0.0,1901.0,0.150000,"6,534",,,,,,,,,,,,,,,,,123.0,,,,249-47-028,0,,Datashare MLSListings,https://425North6thStreet1814019.f8re.com/,,,01100170,,,Yes,RESIDENTIAL,,8/21/2024,,,,,,,Questions call Sherry at 408 314-0678. Note - Air conditioning is on the upstairs floor only.,Santa Clara,Washington,4,5,5,,,,San Jose Unified,,,,,,425 N 6th ST,6085.0,,,,,7/29/2024,,San Jose Unified,No,,,,,,8/21/2024,Conventional,7/24/2024 5:00 PM,$797,1409943.0,7/25/2024,sherry@sherryhitchcock.com,,,Full Service,Excl Right,Market Listing,,,,,,,,Vacant,7/29/2024,,,,,,,,,"$1,075,000",,7/29/2024,,,Public,43,,No,,,"$1,240,000",,$919.88,,408-314-0678,,81974108.0,"Charming Victorian gem near Japantown and downtown San Jose! Welcome to this beautifully updated Victorian home that perfectly blends historic charm with modern convenience! Freshly painted interior, new flooring throughout, this residence boasts elegant details and a warm inviting atmosphere. Located just minutes from Japantown and the vibrant dining scene in downtown San Jose, youll enjoy easy access to a variety of restaurants, shops, and cultural experiences. The updated interiors feature spacious living areas, a modern kitchen with quartz counters, a gas range, refrigerator and a deep stainless steel sink. Two full entirely updated baths and four comfortable bedrooms make this home perfect for relaxing. Upstairs is air-conditioned. Interior laundry includes newer washer and dryer. Step outside to discover a spacious backyard with room for expansive vegetable gardening, ideal for gatherings or quite moments. Don't miss the chance to own this stunning home in the vibrant Hensley Historic District of downtown San Jose!",,,$919,,,,For Sale,,"Go Directly,Lockbox - Supra iBox Bluetooth LE",,$919.88,,,CA,8/21/2024,Two Story,,,,,,,https://425North6thStreet1814019mls.f8re.com/,,,8/22/2024,Yes,Yes,Yes,Yes,,,,,95112,RM
ML81973529,SLD,6,448 N 2nd Street,,SAN JOSE,9999,"$1,598,000","$1,838,000",DE,2955.0,4.0,4.0,1.0,Y,2.0,1915.0,0.150000,"6,534",,,,,,,,,,,,,,,,,109.0,,,,249-44-043,0,,Datashare MLSListings,https://https-www-spotlighthomephotos-com.aryeo.com/videos/0190b011-0082-7181-8968-cf31d6ba8f5b,,,01953535,,,Yes,RESIDENTIAL,,8/16/2024,,,,,,,"The house is not a historic home. It was renovated and a second story was added with a permit in 2010. There is a discrepancy on the date that the house was built; the city indicates 1915, while Realist shows 1990. The buyer will need to verify this information. Please submit your offer by 5pm on Tuesday, July 30th. Ensure that it includes a signed disclosure package, a pre-approval letter, and proof of funds. The seller reserves the right to accept preemptive offers. Disclosure link: https://app.glide.com/share/7sS1m11kibbKbIjIoEJQsk/",Santa Clara,Hensley,6,7,7,,,,San Jose Unified,,,,,,448 N 2nd ST,6085.0,,,,,7/30/2024,,San Jose Unified,No,,,,,,8/17/2024,Conventional,7/23/2024 5:00 PM,$540,1967299.0,7/24/2024,teera@myrealtorteera.com,,,Full Service,Excl Right,Market Listing,,,,,,,,Call Agent,7/30/2024,,,,,,,,,"$1,598,000",,7/30/2024,,,Private,56,,No,,,"$1,838,000",,$622.00,Teera Wang,408-886-8701,,81973529.0,"Renovated and extended in 2010, this beautiful home boasting 4 spacious bedrooms, an office, 4.5 bathrooms, and a versatile loft, it offers a harmonious blend of space and functionality. The detached two-car garage provides ample storage, a 30 amp plug for your heavy-duty appliances or power tools, complemented by a generous outdoor area, perfect for entertaining under the California sun. Step inside to discover an expansive kitchen, accented by vaulted ceiling and an array of sought-after amenities, including fully owned Tesla Solar Panels, a water softener system, dual-zone central A/C, and dual-pane windows. Embracing sustainable living and optimal comfort, this home is a haven of tranquility amid bustling Silicon Valley. Beyond its captivating interiors, this prime location presents a quiet neighborhood, and conveniently located near to Japan town and SJSU, with seamless access to the Caltrain Station, VTA, San Pedro Square, and the SAP Center. Moreover, its proximity to major companies in North San Jose offers the perfect balance of work and leisure, catering to the dynamic lifestyle of the modern homeowner.",,,$621,,,,For Sale,,"Call First,Lockbox - Supra iBox Bluetooth LE",,$622.00,,,CA,8/16/2024,Two Story,,,,,,,https://https-www-spotlighthomephotos-com.aryeo.com/videos/0190b013-847c-73e3-b629-2ce80b3ae906,,,8/18/2024,Yes,Yes,Yes,Yes,,,,,95112,RM
ML81969214,SLD,8,272 N 10th Street,,SAN JOSE,9999,"$849,000","$1,051,000",DE,1104.0,2.0,1.0,,Y,2.0,1904.0,0.140000,"6,098",,,,,,,,,,,,,,,,,120.0,,,,467-03-051,0,,Datashare MLSListings,,,,01835506,,,,RESIDENTIAL,,7/16/2024,,,,,,,"Seller has not lived in the property and does not have knowledge of its condition. Please review property, termite and roof report. Buyer's due diligence. Downstairs living area permit is unknown. Downstairs unit is approximately 715sqft per owners measurements, buyer to verify. Unit downstairs is separate from upstairs and has private entrance located in the back of the property. Last tenant rented downstairs for $1,700 per month. Offer due date is set for Tuesday June 18.",Santa Clara,E Julian Street,8,8,8,,,,San Jose Unified,,,,,,272 N 10th ST,6085.0,,,,,6/19/2024,,San Jose Unified,No,,,,,,7/17/2024,Conventional,6/11/2024 8:35 AM,$769,1455993.0,6/11/2024,david@synoptic-reg.com,,,Full Service,Excl Right,Market Listing,,,,,,,,Vacant,6/19/2024,,,,,,,,,"$849,000",,6/19/2024,,,Public,32,,No,,,"$1,051,000",,$951.99,,,,81969214.0,"This beautiful, bright home was just upgraded and offers separate living and family room. Basement has been converted to a separate living area with private entrance offering kitchen, living area, bedroom, and full bathroom. Great opportunity for multi-generational family or enjoy additional income. Property also has large lot with fruit trees and detached garage.",,,$951,,,,For Sale,,"Go Directly,Lockbox - Supra iBox Bluetooth LE",,$951.99,,,CA,7/16/2024,One Story,,,,,,,,,,7/18/2024,Yes,Yes,Yes,Yes,,,,,95112,R2
ML81932797,SLD,6,371 Washington Street,,SAN JOSE,9999,"$848,000","$1,000,000",DE,936.0,3.0,2.0,,Y,2.0,1901.0,0.139,"6,055",,,,,,,,,,,,,,,,,122.0,,,,249-49-076,0,,Datashare MLSListings,http://www.371washington.com,,,01843858,,,Yes,RESIDENTIAL,,7/10/2023,,,,,,,"OFFER DEADLINE: Wednesday, June 28th at 3:00pm Contact Listing Agent with any questions: Joey Portale (408) 483-0552 Garage Code: 2011 ENTER Home offers a quarter basement with furnace, water heater, water softener and updated ABS housed within. Back unit offers a tankless water heater. * Realist data notes property as a 2/1 with 936 interior square footage -- Prospective Buyers/Agents to verify. *Permits Unknown",Santa Clara,North 8th Street,6,6,6,,,,San Jose Unified,,,,,,371 Washington ST,6085.0,,,,,6/28/2023,,San Jose Unified,No,,,,,,7/10/2023,Cash,6/22/2023 8:04 AM,$905,1800376,6/22/2023,joey@joeyportale.com,,,,Excl Right,Market Listing,,,,,,,,Vacant,6/28/2023,,,,,,,,,"$848,000",,6/28/2023,,,Public,37,,No,,,"$1,000,000",,"$1,068.38",,,,81932797.0,"Welcome to this charming property nestled in the heart of Japantown! The front house features 3 bedrooms & 2 bathrooms in approximately 939 sqft & the back studio offers approximately 313 sqft with a full bath. The back studio can be utilized as a guest suite, rental unit, or even a home office. With brand new exterior & interior paint, the property exudes a clean & modern ambiance. This delightful residence offers comfortable & inviting living spaces. New flooring throughout gives a refreshing touch to the spaces as well. The open & well-equipped dine-in kitchen boasts plenty of storage, perfect for culinary enthusiasts. The front & backyards have been completely redone with meticulous landscaping, creating an oasis of tranquility. Imagine relaxing evenings by the fire pit in the backyard. Mature Apple, Lemon, Nectarine & Fig trees & a Blackberry bush are treasured bonuses. Come tour today, this vibrant property won't last long!",,,"$1,068",,,,For Sale,,,,"$1,068.38",,,CA,7/10/2023,One Story,,,,,,,http://www.371washington.com/mls/105019201,,,7/11/2023,Yes,Yes,Yes,Yes,,,,,95112,R3
ML81928912,SLD,27,335 E Saint John Street,,SAN JOSE,9999,"$850,000","$810,000",DE,1376.0,4.0,1.0,,Y,2.0,1906.0,0.1149,"5,003",,,,,,,,,,,,,,,,,117.0,,,,467-18-052,0,,Datashare MLSListings,www.335EStJohnStreet.com,,,01835506,,,Yes,RESIDENTIAL,,7/6/2023,,,susiliconvalley20@gmail.com,,,,Offers by 4:00 on Thursday the 25th. Escrow open with Stewart Title Company. Solid home previously used as rooming house. Floorplan has been altered- recently converted from 6 to 4 bedroom (County shows 3 bedroom). Inspection reports available. Buyer to investigate condition and history. Call agent with questions. Access to garage will be in a few days.,Santa Clara,N. 8th Street,27,27,27,,,,San Jose Unified,,,,,,335 E Saint John ST,6085.0,,,,,6/15/2023,,San Jose Unified,No,,,,,,7/6/2023,Cash,5/19/2023 3:20 AM,$617,594300,5/19/2023,gkhuff@gmail.com,,,Full Service,Excl Right,Market Listing,,,,,,,,Vacant,6/15/2023,,,,,,,,,"$850,000",,6/15/2023,,,,23,No,No,,,"$810,000",,$588.66,,408-691-5000,,81928912.0,"Fantastic opportunity in up-and-coming downtown neighborhood just blocks from City Hall. Bungalow with classic curb appeal and a spacious floorplan is ready for move-in, restoration or new ideas. Over 1300sf with forced-air heat, partial unfinished basement, newer detached two car garage and a fantastic central location. Recent flooring, painting and foundation repairs are complete.",,,$588,,,,For Sale,,,,$588.66,,,CA,7/6/2023,One Story,,,,,,,https://tours.victorlinphoto.com/2125836?idx=1,,,10/4/2023,Yes,Yes,Yes,Yes,,,,,95112,RM
ML81966276,SLD,4,365 N 6th Street,,SAN JOSE,9999,"$1,200,000","$1,320,000",DE,1260.0,2.0,1.0,,Y,1.0,1918.0,0.140000,"6,098",,,,,,,,,,,,,,,,,106.0,,,Yes,249-48-008,0,,Datashare MLSListings,https://media.showingtimeplus.com/sites/365-n-6th-st-san-jose-ca-95112-9406173/branded,,,01775755,,,Yes,RESIDENTIAL,,6/6/2024,,,,,,,"Reports & Disclosures are online. Many upgrades by this owner include foundation, complete plumbing replacement, all new fences, central heat and air, professionally landscaped yards, etc. Offers, if any Thursday, May 23, noon. Open to pre-emptive offers. Call for more information. We have looked at many homes all over the are truly none compare to quality of the upgrades, floor-plan, condition, 2 blocks to Japan Town location, opportunity for ADU addition or home expansion on this larger deep lot. See plans in disclosures. We have drawn plans (not ready to build, but idea plans that match city set back and other requirements). I know people say this a lot, but this truly is a special home and an incredible opportunity given its close proximity to Downtown Google, SAP, San Pedro Square and easy commute right near 87, 280 and 101. The future is downtown for great appreciation. Wonderful neighbors. Open house Saturday and Sunday 1-4, come by or send your clients. Agent related to seller",Santa Clara,Washington,4,4,4,,,,San Jose Unified,,,,,,365 N 6th ST,6085.0,,,,,5/21/2024,,San Jose Unified,No,,,,,,6/6/2024,Conventional,5/17/2024 9:52 AM,$952,1002324.0,5/17/2024,cynthia1067@gmail.com,,,Full Service,Excl Right,Market Listing,,,,,,,,Vacant,5/21/2024,,,,,,,,,"$1,200,000",,5/21/2024,,,Public,40,,No,,,"$1,320,000",,"$1,047.62",,,,81966276.0,"1918 Craftsman gem in the Hensley Historic area just 2 blocks to Japan Town. Deep lot allows for home expansion or use our 'idea' plans for ADU over garage addition. Extensive updates in 2016 keeping the Craftsman charm but with modern feel and conveniences. Lovingly cared for with additional upgrades by current owner. Features include high ceilings, picture rails, built in book cases flanking wood burning fireplace and the centerpiece of the home: the arched built in dining room hutch. Spacious living room/dining room opens to a side yard deck with backyard access, perfect for extending living space and grill spot. Light and bright open floor plan with many original windows adds to the overall charm. Completely updated kitchen with gas cooking, thoughtful and extensive cabinet space. Convenient laundry room with mud room area for coats and shoes right off the driveway. Remodeled bathroom keeping with the home style and spacious vanity and overhead cabinets. Backyard access also from the bedroom with french doors leading to custom flagstone patio and fully landscaped and irrigated back yard. New fences w/privacy lattice. Central heat/AC. SAP Center, San Pedro Square and future Google Downtown West development at Diridon makes the future of this home a great investment.",,,"$1,047",,,,For Sale,,"Go Directly,Lockbox - Supra iBox Bluetooth LE",,"$1,047.62",,,CA,6/6/2024,One Story,,,,,,,https://media.showingtimeplus.com/sites/ywnemwm/unbranded,,,6/8/2024,Yes,Yes,Yes,Yes,,,,,95112,RM
ML81960428,SLD,0,333 N 7th Street,,SAN JOSE,9999,"$1,019,999","$980,000",DE,1356.0,3.0,1.0,,Y,1.0,1905.0,0.120000,"5,227",,,,,,,,,,,,,,,,,119.0,,,,249-48-039,0,,Datashare MLSListings,https://Tours.MontereyBayVirtualTours.com/220165,,,02150267,,,Yes,RESIDENTIAL,,5/28/2024,,,,,,,Subject to Cancellation of Current Contract,Santa Clara,Julian,0,0,0,,,,San Jose Unified,,,,,,333 N 7th ST,6085.0,,,,,4/13/2024,,San Jose Unified,No,,,,,,5/29/2024,Conventional,4/6/2024 4:49 AM,$752,1001367.0,4/6/2024,karenette@aol.com,,,Full Service,Excl Right,Market Listing,,,,,,,,Owner,4/13/2024,,,,,,,,,"$1,047,000",,4/13/2024,,,Public,62,Yes,No,,,"$980,000",,$722.71,Agent,831-320-9957,,81960428.0,"Glorious 1905 Victorian situated on a verdant 5200 sq.ft. lot nestled between the historic Hensley District and the vibrant Japantown neighborhood. This charming property features a detached Carriage- house/workshop, original hardwood floors, doors with original hardware and casements, antique light fixtures in LR & DR and a claw foot bathtub! There is off-street parking for 2 to 3 vehicles and behind a large privacy gate hides a gem of a back garden. This delightful retreat offers hidden secret patios, fences adorned with grapes and berries, used-brick patio entertaining area, an abundance of delicious fruit bearing trees and a productive, fenced garden, generating bountiful veggies. After gathering in the harvest, head to the beautifully updated kitchen for processing & canning and then store everything in your very own root cellar! The home has been gently and respectfully updated to include a new furnace, electrical panel, re-wiring and re-plumbing of basement, new water heater, attic insulation, irrigation and more. The huge attic offers additional storage space with the potential to expand the living area upstairs. The detached carriage-house/workshop is perfect as an art studio or possible conversion to an ADU if permitted. This is your chance to own a piece of history.",,,$722,,,,For Sale,,"Appointment Only,Call First,Call Listing Agent",,$722.71,,,CA,5/29/2024,One Story,,,,,,,https://Tours.MontereyBayVirtualTours.com/idx/220165,,,5/29/2024,Yes,No,Yes,Yes,,,,,95112,RM
ML81964424,SLD,11,563 N 4th Street,,SAN JOSE,9999,"$1,200,000","$1,335,000",DE,1260.0,3.0,2.0,,,0.0,1901.0,0.120000,"5,227",,,,,,,,,,,,,,,,,123.0,,,,249-40-033,0,,Datashare MLSListings,http://563north4thstreet.com,,,01970404,,,Yes,RESIDENTIAL,,5/31/2024,,,,,,,The property is vacant. Roof repairs will be happening in the next few weeks. The porch was rebuilt at the end of April 2024. https://app.disclosures.io/link/563-North-4th-Street-nwhn8kke,Santa Clara,Jackson,11,11,11,,,,San Jose Unified,,,,,,563 N 4th ST,6085.0,,,,,5/17/2024,,San Jose Unified,No,,,,,,6/5/2024,Conventional,5/6/2024 4:01 AM,$952,1331223.0,5/6/2024,jamie@jamiesweeney.net,,,Full Service,Excl Right,Market Listing,,,,,,,,Vacant,5/17/2024,,,,,,,,,"$1,200,000",,5/17/2024,,,Public,64,No,No,,,"$1,335,000",,"$1,059.52",,,,81964424.0,"Charming Victorian-style residence exuding timeless appeal, nestled in the heart of Japan town, one of the nation's last three authentic Japanese enclaves. Indulge in many genuine Japanese culinary delights just moments away from your doorstep. Embrace the tranquility of the outdoors on the expansive deck and yard, enveloped by lush landscaping and shaded by a majestic 100-year-old walnut tree and a newer paved driveway. A recently renovated porch adds to the home's curb appeal, while the absence of neighbors on one side ensures privacy. Modern comforts include an updated kitchen, central heating and air conditioning, luxurious vinyl flooring, new upstairs carpet, upgraded lighting, and freshly painted interiors. A spacious indoor laundry room offers ample storage. This home has high ceilings and abundant natural light.",,,"$1,059",,,,For Sale,,"Go Directly,Lockbox - Supra iBox Bluetooth LE",,"$1,059.52",,,CA,6/4/2024,Two Story,,,,,,,https://563North4thStreet1810508mls.f8re.com/,,,6/6/2024,Yes,Yes,Yes,Yes,,,,,95112,RM
